t_s,iteration,sensor_mode,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.7917,156,enc,23.9400,92.0017,23.9400,23.2313,-1.0072,90.00,84.92,66.0600,21.5613,0.147950,0.587200,0.071871,-0.511121,0.000000,1419
0.7968,157,enc,24.3000,86.0012,24.3000,23.2313,-1.0072,90.00,84.92,65.7000,21.8898,0.179182,0.584000,0.072966,-0.477784,0.000000,1407
0.8019,158,enc,24.6600,81.8008,24.6600,23.2313,-1.0072,90.00,84.92,65.3400,22.2165,0.200406,0.580800,0.074055,-0.454449,0.000000,1399
0.8070,159,enc,25.0200,78.8606,25.0200,23.2313,-1.0072,90.00,84.92,64.9800,22.5414,0.214624,0.577600,0.075138,-0.438114,0.000000,1394
0.8121,160,enc,25.5600,87.6024,25.5600,23.2313,-1.0072,90.00,84.92,64.4400,22.8636,0.162332,0.572800,0.076212,-0.486680,0.000000,1414
0.8172,161,enc,25.9200,82.9217,25.9200,23.2313,-1.0072,90.00,84.92,64.0800,23.1840,0.186204,0.569600,0.077280,-0.460676,0.000000,1405
0.8223,162,enc,26.4600,90.4452,26.4600,23.2313,-1.0072,90.00,84.92,63.5400,23.5017,0.140666,0.564800,0.078339,-0.502473,0.000000,1422
0.8274,163,enc,26.8200,84.9116,26.8200,23.2313,-1.0072,90.00,84.92,63.1800,23.8176,0.169261,0.561600,0.079392,-0.471731,0.000000,1411
0.8325,164,enc,27.3600,91.8381,27.3600,23.2313,-1.0072,90.00,84.92,62.6400,24.1308,0.127024,0.556800,0.080436,-0.510212,0.000000,1427
0.8376,165,enc,27.7200,85.8867,27.7200,27.5456,-0.973,90.00,84.92,62.2800,24.4422,0.157926,0.553600,0.081474,-0.477148,0.000000,1415
0.8426,166,enc,28.2600,92.5207,28.2600,27.5456,-0.973,90.00,84.92,61.7400,24.7509,0.117299,0.548800,0.082503,-0.514004,0.000000,1431
0.8477,167,enc,28.6200,86.3645,28.6200,27.5456,-0.973,90.00,84.92,61.3800,25.0578,0.149323,0.545600,0.083526,-0.479803,0.000000,1419
0.8528,168,enc,28.9800,82.0551,28.9800,27.5456,-0.973,90.00,84.92,61.0200,25.3629,0.171081,0.542400,0.084543,-0.455862,0.000000,1410
0.8579,169,enc,29.5200,89.8386,29.5200,27.5456,-0.973,90.00,84.92,60.4800,25.6653,0.124048,0.537600,0.085551,-0.499103,0.000000,1428
0.8629,170,enc,29.8800,84.4870,29.8800,27.5456,-0.973,90.00,84.92,60.1200,25.9659,0.151581,0.534400,0.086553,-0.469372,0.000000,1418
0.8680,171,enc,30.4200,91.5409,30.4200,27.5456,-0.973,90.00,84.92,59.5800,26.2638,0.108585,0.529600,0.087546,-0.508561,0.000000,1434
0.8731,172,enc,30.7800,85.6786,30.7800,27.5456,-0.973,90.00,84.92,59.2200,26.5599,0.138941,0.526400,0.088533,-0.475992,0.000000,1422
0.8782,173,enc,31.3200,92.3750,31.3200,27.5456,-0.973,90.00,84.92,58.6800,26.8533,0.097916,0.521600,0.089511,-0.513195,0.000000,1438
0.8832,174,enc,31.6800,86.2625,31.6800,27.5456,-0.973,90.00,84.92,58.3200,27.1449,0.129647,0.518400,0.090483,-0.479236,0.000000,1426
0.8883,175,enc,32.2200,92.7838,32.2200,31.8881,-0.9495,90.00,84.92,57.7800,27.4338,0.089581,0.513600,0.091446,-0.515465,0.000000,1441
0.8934,176,enc,32.5800,86.5486,32.5800,31.8881,-0.9495,90.00,84.92,57.4200,27.7209,0.121977,0.510400,0.092403,-0.480826,0.000000,1429
0.8984,177,enc,32.9400,82.1840,32.9400,31.8881,-0.9495,90.00,84.92,57.0600,28.0062,0.143976,0.507200,0.093354,-0.456578,0.000000,1421
0.9035,178,enc,33.4800,89.9288,33.4800,31.8881,-0.9495,90.00,84.92,56.5200,28.2888,0.097091,0.502400,0.094296,-0.499605,0.000000,1438
0.9086,179,enc,33.8400,84.5502,33.8400,31.8881,-0.9495,90.00,84.92,56.1600,28.5696,0.124709,0.499200,0.095232,-0.469723,0.000000,1428
0.9137,180,enc,34.3800,91.5851,34.3800,31.8881,-0.9495,90.00,84.92,55.6200,28.8477,0.081753,0.494400,0.096159,-0.508806,0.000000,1444
0.9187,181,enc,34.7400,85.7096,34.7400,31.8881,-0.9495,90.00,84.92,55.2600,29.1240,0.112116,0.491200,0.097080,-0.476164,0.000000,1432
0.9238,182,enc,35.2800,92.3967,35.2800,31.8881,-0.9495,90.00,84.92,54.7200,29.3976,0.071077,0.486400,0.097992,-0.513315,0.000000,1448
0.9289,183,enc,35.6400,86.2777,35.6400,31.8881,-0.9495,90.00,84.92,54.3600,29.6694,0.102777,0.483200,0.098898,-0.479321,0.000000,1436
0.9339,184,enc,36.0000,81.9944,36.0000,31.8881,-0.9495,90.00,84.92,54.0000,29.9394,0.124274,0.480000,0.099798,-0.455524,0.000000,1428
0.9390,185,enc,36.5400,89.7961,36.5400,36.167,-0.9274,90.00,84.92,53.4600,30.2067,0.077022,0.475200,0.100689,-0.498867,0.000000,1446
0.9442,186,enc,36.9000,84.4573,36.9000,36.167,-0.9274,90.00,84.92,53.1000,30.4722,0.104367,0.472000,0.101574,-0.469207,0.000000,1435
0.9493,187,enc,37.2600,80.7201,37.2600,36.167,-0.9274,90.00,84.92,52.7400,30.7359,0.122808,0.468800,0.102453,-0.448445,0.000000,1428
0.9543,188,enc,37.6200,78.1041,37.6200,36.167,-0.9274,90.00,84.92,52.3800,30.9978,0.135015,0.465600,0.103326,-0.433911,0.000000,1424
0.9594,189,enc,38.1600,87.0728,38.1600,36.167,-0.9274,90.00,84.92,51.8400,31.2570,0.081252,0.460800,0.104190,-0.483738,0.000000,1444
0.9645,190,enc,38.5200,82.5510,38.5200,36.167,-0.9274,90.00,84.92,51.4800,31.5144,0.104031,0.457600,0.105048,-0.458617,0.000000,1435
0.9696,191,enc,39.0600,90.1857,39.0600,36.167,-0.9274,90.00,84.92,50.9400,31.7691,0.057665,0.452800,0.105897,-0.501032,0.000000,1453
0.9746,192,enc,39.4200,84.7300,39.4200,36.167,-0.9274,90.00,84.92,50.5800,32.0220,0.085618,0.449600,0.106740,-0.470722,0.000000,1442
0.9797,193,enc,39.7800,80.9110,39.7800,36.167,-0.9274,90.00,84.92,50.2200,32.2731,0.104472,0.446400,0.107577,-0.449505,0.000000,1435
0.9848,194,enc,40.3200,89.0377,40.3200,36.167,-0.9274,90.00,84.92,49.6800,32.5215,0.055351,0.441600,0.108405,-0.494654,0.000000,1454
0.9899,195,enc,40.6800,83.9264,40.6800,40.3344,-0.8987,90.00,84.92,49.3200,32.7681,0.081369,0.438400,0.109227,-0.466258,0.000000,1444
0.9950,196,enc,41.0400,80.3485,41.0400,40.3344,-0.8987,90.00,84.92,48.9600,33.0129,0.098863,0.435200,0.110043,-0.446380,0.000000,1437
1.0001,197,enc,41.4000,77.8439,41.4000,40.3344,-0.8987,90.00,84.92,48.6000,33.2559,0.110387,0.432000,0.110853,-0.432466,0.000000,1433
1.0051,198,enc,41.7600,76.0907,41.7600,40.3344,-0.8987,90.00,84.92,48.2400,33.4971,0.117731,0.428800,0.111657,-0.422726,0.000000,1430
1.0102,199,enc,42.3000,85.6635,42.3000,40.3344,-0.8987,90.00,84.92,47.7000,33.7356,0.060544,0.424000,0.112452,-0.475908,0.000000,1450
1.0153,200,enc,42.6600,81.5645,42.6600,40.3344,-0.8987,90.00,84.92,47.3400,33.9723,0.080905,0.420800,0.113241,-0.453136,0.000000,1444
1.0203,201,enc,43.0200,78.6951,43.0200,40.3344,-0.8987,90.00,84.92,46.9800,34.2072,0.094429,0.417600,0.114024,-0.437195,0.000000,1439
1.0254,202,enc,43.3800,76.6866,43.3800,40.3344,-0.8987,90.00,84.92,46.6200,34.4403,0.103164,0.414400,0.114801,-0.426037,0.000000,1436
1.0305,203,enc,43.7400,75.2806,43.7400,40.3344,-0.8987,90.00,84.92,46.2600,34.6716,0.108546,0.411200,0.115572,-0.418226,0.000000,1434
1.0357,204,enc,44.2800,85.0964,44.2800,40.3344,-0.8728,90.00,84.92,45.7200,34.9002,0.049976,0.406400,0.116334,-0.472758,0.000000,1454
1.0408,205,enc,44.6400,81.1675,44.6400,44.3429,-0.8728,90.00,84.92,45.3600,35.1270,0.069359,0.403200,0.117090,-0.450931,0.000000,1448
1.0459,206,enc,45.0000,78.4173,45.0000,44.3429,-0.8728,90.00,84.92,45.0000,35.3520,0.082189,0.400000,0.117840,-0.435651,0.000000,1444
1.0510,207,enc,45.5400,87.2921,45.5400,44.3429,-0.8728,90.00,84.92,44.4600,35.5743,0.028825,0.395200,0.118581,-0.484956,0.000000,1464
1.0560,208,enc,45.9000,82.7045,45.9000,44.3429,-0.8728,90.00,84.92,44.1000,35.7948,0.051847,0.392000,0.119316,-0.459469,0.000000,1455
1.0611,209,enc,46.2600,79.4931,46.2600,44.3429,-0.8728,90.00,84.92,43.7400,36.0135,0.067217,0.388800,0.120045,-0.441628,0.000000,1449
1.0662,210,enc,46.6200,77.2452,46.6200,44.3429,-0.8728,90.00,84.92,43.3800,36.2304,0.077228,0.385600,0.120768,-0.429140,0.000000,1446
1.0712,211,enc,46.9800,75.6716,46.9800,44.3429,-0.8728,90.00,84.92,43.0200,36.4455,0.083487,0.382400,0.121485,-0.420398,0.000000,1443
1.0763,212,enc,47.3400,74.5701,47.3400,44.3429,-0.8728,90.00,84.92,42.6600,36.6588,0.087117,0.379200,0.122196,-0.414279,0.000000,1442
1.0815,213,enc,47.7000,73.7991,47.7000,44.3429,-0.8728,90.00,84.92,42.3000,36.8703,0.088906,0.376000,0.122901,-0.409995,0.000000,1441
1.0866,214,enc,48.0600,73.2594,48.0600,48.2132,-0.8423,90.00,84.92,41.9400,37.0800,0.089404,0.372800,0.123600,-0.406996,0.000000,1441
1.0917,215,enc,48.4200,72.8816,48.4200,48.2132,-0.8423,90.00,84.92,41.5800,37.2879,0.088995,0.369600,0.124293,-0.404898,0.000000,1441
1.0967,216,enc,48.9600,83.4171,48.9600,48.2132,-0.8423,90.00,84.92,41.0400,37.4931,0.026349,0.364800,0.124977,-0.463428,0.000000,1461
1.1025,217,enc,49.3200,79.9920,49.3200,48.2132,-0.8423,90.00,84.92,40.6800,37.6965,0.042855,0.361600,0.125655,-0.444400,0.000000,1458
1.1076,218,enc,49.6800,77.5944,49.6800,48.2132,-0.8423,90.00,84.92,40.3200,37.8981,0.053647,0.358400,0.126327,-0.431080,0.000000,1454
1.1127,219,enc,50.0400,75.9161,50.0400,48.2132,-0.8423,90.00,84.92,39.9600,38.0979,0.060437,0.355200,0.126993,-0.421756,0.000000,1452
1.1178,220,enc,50.4000,74.7412,50.4000,48.2132,-0.8423,90.00,84.92,39.6000,38.2959,0.064424,0.352000,0.127653,-0.415229,0.000000,1450
1.1229,221,enc,50.7600,73.9189,50.7600,48.2132,-0.8423,90.00,84.92,39.2400,38.4921,0.066447,0.348800,0.128307,-0.410660,0.000000,1450
1.1279,222,enc,51.1200,73.3432,51.1200,48.2132,-0.8423,90.00,84.92,38.8800,38.6865,0.067093,0.345600,0.128955,-0.407462,0.000000,1449
1.1330,223,enc,51.4800,72.9402,51.4800,48.2132,-0.8423,90.00,84.92,38.5200,38.8791,0.066773,0.342400,0.129597,-0.405224,0.000000,1449
1.1381,224,enc,51.8400,72.6582,51.8400,51.8804,-0.8212,90.00,84.92,38.1600,39.0699,0.065776,0.339200,0.130233,-0.403657,0.000000,1450
1.1434,225,enc,52.2000,72.4607,52.2000,51.8804,-0.8212,90.00,84.92,37.8000,39.2589,0.064303,0.336000,0.130863,-0.402560,0.000000,1450
1.1485,226,enc,52.5600,72.3225,52.5600,51.8804,-0.8212,90.00,84.92,37.4400,39.4461,0.062495,0.332800,0.131487,-0.401792,0.000000,1451
1.1536,227,enc,52.9200,72.2258,52.9200,51.8804,-0.8212,90.00,84.92,37.0800,39.6315,0.060451,0.329600,0.132105,-0.401254,0.000000,1452
1.1587,228,enc,53.2800,72.1580,53.2800,51.8804,-0.8212,90.00,84.92,36.7200,39.8151,0.058239,0.326400,0.132717,-0.400878,0.000000,1453
1.1637,229,enc,53.6400,72.1106,53.6400,51.8804,-0.8212,90.00,84.92,36.3600,39.9969,0.055908,0.323200,0.133323,-0.400615,0.000000,1454
1.1688,230,enc,54.0000,72.0774,54.0000,51.8804,-0.8212,90.00,84.92,36.0000,40.1769,0.053493,0.320000,0.133923,-0.400430,0.000000,1454
1.1739,231,enc,54.3600,72.0542,54.3600,51.8804,-0.8212,90.00,84.92,35.6400,40.3551,0.051016,0.316800,0.134517,-0.400301,0.000000,1455
1.1789,232,enc,54.7200,72.0379,54.7200,51.8804,-0.8212,90.00,84.92,35.2800,40.5315,0.048494,0.313600,0.135105,-0.400211,0.000000,1456
1.1840,233,enc,55.0800,72.0266,55.0800,51.8804,-0.8212,90.00,84.92,34.9200,40.7061,0.045939,0.310400,0.135687,-0.400148,0.000000,1457
1.1891,234,enc,55.4400,72.0186,55.4400,55.3644,-0.8037,90.00,84.92,34.5600,40.8789,0.043360,0.307200,0.136263,-0.400103,0.000000,1458
1.1942,235,enc,55.8000,72.0130,55.8000,55.3644,-0.8037,90.00,84.92,34.2000,41.0499,0.040761,0.304000,0.136833,-0.400072,0.000000,1459
1.1992,236,enc,56.1600,72.0091,56.1600,55.3644,-0.8037,90.00,84.92,33.8400,41.2191,0.038146,0.300800,0.137397,-0.400051,0.000000,1460
1.2043,237,enc,56.3400,61.2064,56.3400,55.3644,-0.8037,90.00,84.92,33.6600,41.3874,0.097123,0.299200,0.137958,-0.340035,0.000000,1440
1.2094,238,enc,56.7000,64.4445,56.7000,55.3644,-0.8037,90.00,84.92,33.3000,41.5539,0.076488,0.296000,0.138513,-0.358025,0.000000,1446
1.2144,239,enc,57.0600,66.7111,57.0600,55.3644,-0.8037,90.00,84.92,32.9400,41.7186,0.061245,0.292800,0.139062,-0.370617,0.000000,1452
1.2195,240,enc,57.4200,68.2978,57.4200,55.3644,-0.8037,90.00,84.92,32.5800,41.8815,0.049773,0.289600,0.139605,-0.379432,0.000000,1456
1.2246,241,enc,57.7800,69.4085,57.7800,55.3644,-0.8037,90.00,84.92,32.2200,42.0426,0.040939,0.286400,0.140142,-0.385603,0.000000,1459
1.2296,242,enc,58.1400,70.1859,58.1400,55.3644,-0.8037,90.00,84.92,31.8600,42.2019,0.033951,0.283200,0.140673,-0.389922,0.000000,1462
1.2347,243,enc,58.3200,59.9301,58.3200,55.3644,-0.8037,90.00,84.92,31.6800,42.3603,0.089856,0.281600,0.141201,-0.332945,0.000000,1442
1.2398,244,enc,58.6800,63.5511,58.6800,58.7401,-0.779,90.00,84.92,31.3200,42.5169,0.067061,0.278400,0.141723,-0.353062,0.000000,1449
1.2449,245,enc,59.0400,66.0858,59.0400,58.7401,-0.779,90.00,84.92,30.9600,42.6717,0.050296,0.275200,0.142239,-0.367143,0.000000,1456
1.2500,246,enc,59.4000,67.8600,59.4000,58.7401,-0.779,90.00,84.92,30.6000,42.8247,0.037749,0.272000,0.142749,-0.377000,0.000000,1460
1.2550,247,enc,59.5800,58.3020,59.5800,58.7401,-0.779,90.00,84.92,30.4200,42.9768,0.089756,0.270400,0.143256,-0.323900,0.000000,1441
1.2601,248,enc,59.9400,62.4114,59.9400,58.7401,-0.779,90.00,84.92,30.0600,43.1271,0.064227,0.267200,0.143757,-0.346730,0.000000,1450
1.2652,249,enc,60.3000,65.2880,60.3000,58.7401,-0.779,90.00,84.92,29.7000,43.2756,0.045541,0.264000,0.144252,-0.362711,0.000000,1457
1.2703,250,enc,60.6600,67.3016,60.6600,58.7401,-0.779,90.00,84.92,29.3400,43.4223,0.031643,0.260800,0.144741,-0.373898,0.000000,1463
1.2754,251,enc,60.8400,57.9111,60.8400,58.7401,-0.779,90.00,84.92,29.1600,43.5681,0.082699,0.259200,0.145227,-0.321728,0.000000,1443
1.2804,252,enc,61.2000,62.1378,61.2000,58.7401,-0.779,90.00,84.92,28.8000,43.7121,0.056497,0.256000,0.145707,-0.345210,0.000000,1453
1.2855,253,enc,61.5600,65.0964,61.5600,58.7401,-0.7543,90.00,84.92,28.4400,43.8543,0.037334,0.252800,0.146181,-0.361647,0.000000,1460
1.2906,254,enc,61.9200,67.1675,61.9200,61.8852,-0.7543,90.00,84.92,28.0800,43.9947,0.023096,0.249600,0.146649,-0.373153,0.000000,1466
1.2957,255,enc,62.1000,57.8173,62.1000,61.8852,-0.7543,90.00,84.92,27.9000,44.1342,0.073907,0.248000,0.147114,-0.321207,0.000000,1447
1.3008,256,enc,62.4600,62.0721,62.4600,61.8852,-0.7543,90.00,84.92,27.5400,44.2719,0.047528,0.244800,0.147573,-0.344845,0.000000,1457
1.3059,257,enc,62.8200,65.0505,62.8200,61.8852,-0.7543,90.00,84.92,27.1800,44.4078,0.028235,0.241600,0.148026,-0.361391,0.000000,1464
1.3109,258,enc,63.0000,56.3353,63.0000,61.8852,-0.7543,90.00,84.92,27.0000,44.5428,0.075502,0.240000,0.148476,-0.312974,0.000000,1446
1.3160,259,enc,63.3600,61.0347,63.3600,61.8852,-0.7543,90.00,84.92,26.6400,44.6760,0.046638,0.236800,0.148920,-0.339082,0.000000,1457
1.3211,260,enc,63.7200,64.3243,63.7200,61.8852,-0.7543,90.00,84.92,26.2800,44.8074,0.025601,0.233600,0.149358,-0.357357,0.000000,1465
1.3261,261,enc,63.9000,55.8270,63.9000,61.8852,-0.7543,90.00,84.92,26.1000,44.9379,0.071643,0.232000,0.149793,-0.310150,0.000000,1448
1.3312,262,enc,64.2600,60.6789,64.2600,61.8852,-0.7543,90.00,84.92,25.7400,45.0666,0.041917,0.228800,0.150222,-0.337105,0.000000,1459
1.3363,263,enc,64.4400,53.2752,64.4400,64.837,-0.7413,90.00,84.92,25.5600,45.1944,0.081874,0.227200,0.150648,-0.295974,0.000000,1444
1.3413,264,enc,64.8000,58.8927,64.8000,64.837,-0.7413,90.00,84.92,25.2000,45.3204,0.047887,0.224000,0.151068,-0.327181,0.000000,1457
1.3464,265,enc,65.1600,62.8249,65.1600,64.837,-0.7413,90.00,84.92,24.8400,45.4446,0.023255,0.220800,0.151482,-0.349027,0.000000,1466
1.3515,266,enc,65.3400,54.7774,65.3400,64.837,-0.7413,90.00,84.92,24.6600,45.5679,0.066774,0.219200,0.151893,-0.304319,0.000000,1449
1.3567,267,enc,65.7000,59.9442,65.7000,64.837,-0.7413,90.00,84.92,24.3000,45.6894,0.035275,0.216000,0.152298,-0.333023,0.000000,1461
1.3618,268,enc,65.8800,52.7609,65.8800,64.837,-0.7413,90.00,84.92,24.1200,45.8100,0.073984,0.214400,0.152700,-0.293116,0.000000,1447
1.3668,269,enc,66.2400,58.5327,66.2400,64.837,-0.7413,90.00,84.92,23.7600,45.9288,0.039115,0.211200,0.153096,-0.325181,0.000000,1460
1.3719,270,enc,66.4200,51.7729,66.4200,64.837,-0.7413,90.00,84.92,23.5800,46.0467,0.075462,0.209600,0.153489,-0.287627,0.000000,1446
1.3770,271,enc,66.7800,57.8410,66.7800,64.837,-0.7413,90.00,84.92,23.2200,46.1628,0.038937,0.206400,0.153876,-0.321339,0.000000,1460
1.3821,272,enc,66.9600,51.2887,66.9600,64.837,-0.7413,90.00,84.92,23.0400,46.2780,0.074123,0.204800,0.154260,-0.284937,0.000000,1447
1.3872,273,enc,67.3200,57.5021,67.3200,67.593,-0.7147,90.00,84.92,22.6800,46.3914,0.036782,0.201600,0.154638,-0.319456,0.000000,1461
1.3922,274,enc,67.5000,51.0515,67.5000,67.593,-0.7147,90.00,84.92,22.5000,46.5039,0.071394,0.200000,0.155013,-0.283619,0.000000,1448
1.3977,275,enc,67.6800,46.5360,67.6800,67.593,-0.7147,90.00,84.92,22.3200,46.6155,0.095252,0.198400,0.155385,-0.258533,0.000000,1439
1.4028,276,enc,68.0400,54.1752,68.0400,67.593,-0.7147,90.00,84.92,21.9600,46.7253,0.049978,0.195200,0.155751,-0.300973,0.000000,1456
1.4078,277,enc,68.2200,48.7227,68.2200,67.593,-0.7147,90.00,84.92,21.7800,46.8342,0.079033,0.193600,0.156114,-0.270681,0.000000,1445
1.4129,278,enc,68.5800,55.7059,68.5800,67.593,-0.7147,90.00,84.92,21.4200,46.9413,0.037394,0.190400,0.156471,-0.309477,0.000000,1460
1.4180,279,enc,68.7600,49.7941,68.7600,67.593,-0.7147,90.00,84.92,21.2400,47.0475,0.068991,0.188800,0.156825,-0.276634,0.000000,1449
1.4231,280,enc,69.1200,56.4559,69.1200,67.593,-0.7147,90.00,84.92,20.8800,47.1519,0.029129,0.185600,0.157173,-0.313644,0.000000,1464
1.4281,281,enc,69.3000,50.3191,69.3000,67.593,-0.7147,90.00,84.92,20.7000,47.2554,0.061967,0.184000,0.157518,-0.279551,0.000000,1451
1.4333,282,enc,69.4800,46.0234,69.4800,67.593,-0.7147,90.00,84.92,20.5200,47.3580,0.084575,0.182400,0.157860,-0.255685,0.000000,1443
1.4384,283,enc,69.8400,53.8164,69.8400,70.1552,-0.7028,90.00,84.92,20.1600,47.4588,0.038416,0.179200,0.158196,-0.298980,0.000000,1460
1.4434,284,enc,70.0200,48.4715,70.0200,70.1552,-0.7028,90.00,84.92,19.9800,47.5587,0.066843,0.177600,0.158529,-0.269286,0.000000,1449
1.4485,285,enc,70.3800,55.5300,70.3800,70.1552,-0.7028,90.00,84.92,19.6200,47.6568,0.024756,0.174400,0.158856,-0.308500,0.000000,1465
1.4536,286,enc,70.5600,49.6710,70.5600,70.1552,-0.7028,90.00,84.92,19.4400,47.7540,0.056030,0.172800,0.159180,-0.275950,0.000000,1453
1.4587,287,enc,70.7400,45.5697,70.7400,70.1552,-0.7028,90.00,84.92,19.2600,47.8503,0.077536,0.171200,0.159501,-0.253165,0.000000,1445
1.4637,288,enc,71.1000,53.4988,71.1000,70.1552,-0.7028,90.00,84.92,18.9000,47.9448,0.030600,0.168000,0.159816,-0.297216,0.000000,1463
1.4688,289,enc,71.2800,48.2492,71.2800,70.1552,-0.7028,90.00,84.92,18.7200,48.0384,0.058477,0.166400,0.160128,-0.268051,0.000000,1453
1.4739,290,enc,71.4600,44.5744,71.4600,70.1552,-0.7028,90.00,84.92,18.5400,48.1311,0.077601,0.164800,0.160437,-0.247636,0.000000,1445
1.4789,291,enc,71.6400,42.0021,71.6400,70.1552,-0.7028,90.00,84.92,18.3600,48.2229,0.090598,0.163200,0.160743,-0.233345,0.000000,1441
1.4840,292,enc,71.8200,40.2015,71.8200,70.1552,-0.7028,90.00,84.92,18.1800,48.3138,0.099305,0.161600,0.161046,-0.223341,0.000000,1437
1.4891,293,enc,72.1800,49.7410,72.1800,72.4921,-0.6872,90.00,84.92,17.8200,48.4029,0.043404,0.158400,0.161343,-0.276339,0.000000,1457
1.4941,294,enc,72.3600,45.6187,72.3600,72.4921,-0.6872,90.00,84.92,17.6400,48.4911,0.065000,0.156800,0.161637,-0.253437,0.000000,1450
1.4992,295,enc,72.5400,42.7331,72.5400,72.4921,-0.6872,90.00,84.92,17.4600,48.5784,0.079722,0.155200,0.161928,-0.237406,0.000000,1445
1.5043,296,enc,72.7200,40.7132,72.7200,72.4921,-0.6872,90.00,84.92,17.2800,48.6648,0.089632,0.153600,0.162216,-0.226184,0.000000,1441
1.5094,297,enc,72.9000,39.2992,72.9000,72.4921,-0.6872,90.00,84.92,17.1000,48.7503,0.096172,0.152000,0.162501,-0.218329,0.000000,1438
1.5145,298,enc,73.2600,49.1095,73.2600,72.4921,-0.6872,90.00,84.92,16.7400,48.8340,0.038750,0.148800,0.162780,-0.272830,0.000000,1458
1.5196,299,enc,73.4400,45.1766,73.4400,72.4921,-0.6872,90.00,84.92,16.5600,48.9168,0.059275,0.147200,0.163056,-0.250981,0.000000,1452
1.5246,300,enc,73.6200,42.4236,73.6200,72.4921,-0.6872,90.00,84.92,16.3800,48.9987,0.073242,0.145600,0.163329,-0.235687,0.000000,1447
1.5297,301,enc,73.8000,40.4965,73.8000,72.4921,-0.6872,90.00,84.92,16.2000,49.0797,0.082618,0.144000,0.163599,-0.224981,0.000000,1444
1.5348,302,enc,73.9800,39.1476,73.9800,72.4921,-0.6872,90.00,84.92,16.0200,49.1598,0.088779,0.142400,0.163866,-0.217487,0.000000,1441
1.5399,303,enc,74.1600,38.2033,74.1600,74.5916,-0.6706,90.00,84.92,15.8400,49.2390,0.092689,0.140800,0.164130,-0.212241,0.000000,1440
1.5450,304,enc,74.3400,37.5423,74.3400,74.5916,-0.6706,90.00,84.92,15.6600,49.3173,0.095023,0.139200,0.164391,-0.208568,0.000000,1439
1.5500,305,enc,74.7000,47.8796,74.7000,74.5916,-0.6706,90.00,84.92,15.3000,49.3938,0.034648,0.136000,0.164646,-0.265998,0.000000,1459
1.5551,306,enc,74.8800,44.3157,74.8800,74.5916,-0.6706,90.00,84.92,15.1200,49.4694,0.053099,0.134400,0.164898,-0.246199,0.000000,1455
1.5602,307,enc,75.0600,41.8210,75.0600,74.5916,-0.6706,90.00,84.92,14.9400,49.5441,0.065608,0.132800,0.165147,-0.232339,0.000000,1450
1.5652,308,enc,75.2400,40.0747,75.2400,74.5916,-0.6706,90.00,84.92,14.7600,49.6179,0.073956,0.131200,0.165393,-0.222637,0.000000,1447
1.5703,309,enc,75.4200,38.8523,75.4200,74.5916,-0.6706,90.00,84.92,14.5800,49.6908,0.079390,0.129600,0.165636,-0.215846,0.000000,1445
1.5754,310,enc,75.6000,37.9966,75.6000,74.5916,-0.6706,90.00,84.92,14.4000,49.7628,0.082784,0.128000,0.165876,-0.211092,0.000000,1443
1.5804,311,enc,75.7800,37.3976,75.7800,74.5916,-0.6706,90.00,84.92,14.2200,49.8339,0.084748,0.126400,0.166113,-0.207765,0.000000,1443
1.5856,312,enc,75.9600,36.9783,75.9600,76.496,-0.6533,90.00,84.92,14.0400,49.9041,0.085712,0.124800,0.166347,-0.205435,0.000000,1442
1.5907,313,enc,76.1400,36.6848,76.1400,76.496,-0.6533,90.00,84.92,13.8600,49.9734,0.085973,0.123200,0.166578,-0.203805,0.000000,1442
1.5958,314,enc,76.3200,36.4794,76.3200,76.496,-0.6533,90.00,84.92,13.6800,50.0418,0.085743,0.121600,0.166806,-0.202663,0.000000,1442
1.6008,315,enc,76.5000,36.3356,76.5000,76.496,-0.6533,90.00,84.92,13.5000,50.1093,0.085167,0.120000,0.167031,-0.201864,0.000000,1443
1.6059,316,enc,76.6800,36.2349,76.6800,76.496,-0.6533,90.00,84.92,13.3200,50.1759,0.084348,0.118400,0.167253,-0.201305,0.000000,1443
1.6110,317,enc,76.8600,36.1644,76.8600,76.496,-0.6533,90.00,84.92,13.1400,50.2416,0.083359,0.116800,0.167472,-0.200913,0.000000,1443
1.6161,318,enc,77.0400,36.1151,77.0400,76.496,-0.6533,90.00,84.92,12.9600,50.3064,0.082249,0.115200,0.167688,-0.200639,0.000000,1444
1.6211,319,enc,77.0400,25.2806,77.0400,76.496,-0.6533,90.00,84.92,12.9600,50.3712,0.142656,0.115200,0.167904,-0.140448,0.000000,1424
1.6262,320,enc,77.2200,28.4964,77.2200,76.496,-0.6533,90.00,84.92,12.7800,50.4351,0.123404,0.113600,0.168117,-0.158313,0.000000,1428
1.6313,321,enc,77.4000,30.7475,77.4000,76.496,-0.6533,90.00,84.92,12.6000,50.4981,0.109508,0.112000,0.168327,-0.170819,0.000000,1433
1.6364,322,enc,77.5800,32.3232,77.5800,78.1723,-0.6376,90.00,84.92,12.4200,50.5602,0.099360,0.110400,0.168534,-0.179574,0.000000,1437
1.6414,323,enc,77.7600,33.4263,77.7600,78.1723,-0.6376,90.00,84.92,12.2400,50.6214,0.091837,0.108800,0.168738,-0.185701,0.000000,1440
