t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_norm_unsat,u_p,u_d,u_g,pwm_target_us,pwm_actual_us,pitch_raw_deg
26.8960,1340,-1.6200,-1.6200,-24.1717,5.00,6.6200,0.450000,0.480157,0.073556,0.214859,0.191743,1306,1392,-79.9166
26.9161,1341,-1.0800,-1.0800,-28.8717,5.00,6.0800,0.450000,0.515936,0.067556,0.256637,0.191743,1306,1389,-79.9166
26.9362,1342,-0.3600,-0.3600,-28.8717,5.00,5.3600,0.450000,0.507936,0.059556,0.256637,0.191743,1306,1386,-79.9166
26.9562,1343,0.1800,0.3600,-32.2289,5.00,4.8200,0.450000,0.531777,0.053556,0.286479,0.191743,1306,1383,-81.3169
26.9763,1344,0.9000,0.9000,-32.2289,5.00,4.1000,0.450000,0.523777,0.045556,0.286479,0.191743,1306,1380,-81.3169
26.9964,1345,1.6200,1.6200,-32.2289,5.00,3.3800,0.450000,0.515777,0.037556,0.286479,0.191743,1306,1377,-82.8324
27.0165,1346,2.1600,2.3400,-32.5646,5.00,2.8400,0.450000,0.512761,0.031556,0.289463,0.191743,1306,1374,-82.8324
27.0365,1347,2.8800,2.8800,-32.5646,5.00,2.1200,0.450000,0.504761,0.023556,0.289463,0.191743,1306,1371,-82.8324
27.0566,1348,3.6000,3.7800,-36.3694,5.00,1.4000,0.450000,0.530582,0.015556,0.323283,0.191743,1306,1368,-84.2454
27.0767,1349,4.3200,4.3200,-36.3694,5.00,0.6800,0.450000,0.522582,0.007556,0.323283,0.191743,1306,1365,-84.2454
27.0968,1350,4.8600,5.0400,-36.3694,5.00,0.1400,0.450000,0.516582,0.001556,0.323283,0.191743,1306,1362,-85.4321
27.1168,1351,5.5800,5.5800,-28.3122,5.00,-0.5800,0.436962,0.436962,-0.006444,0.251664,0.191743,1311,1359,-85.4321
27.1369,1352,6.1200,6.1200,-28.3122,5.00,-1.1200,0.430962,0.430962,-0.012444,0.251664,0.191743,1313,1356,-85.4321
27.1570,1353,6.6600,6.8400,-29.4312,5.00,-1.6600,0.434909,0.434909,-0.018444,0.261611,0.191743,1311,1353,-86.2339
27.1771,1354,7.2000,7.2000,-29.4312,5.00,-2.2000,0.428909,0.428909,-0.024444,0.261611,0.191743,1314,1350,-86.2339
27.1972,1355,7.7400,7.7400,-29.4312,5.00,-2.7400,0.422909,0.422909,-0.030444,0.261611,0.191743,1316,1347,-86.6206
27.2173,1356,8.1000,8.2800,-23.9478,5.00,-3.1000,0.370168,0.370168,-0.034444,0.212870,0.191743,1336,1344,-86.6206
27.2373,1357,8.6400,8.6400,-23.9478,5.00,-3.6400,0.364168,0.364168,-0.040444,0.212870,0.191743,1338,1341,-86.6206
27.2574,1358,9.0000,9.0000,-18.5764,5.00,-4.0000,0.312421,0.312421,-0.044444,0.165123,0.191743,1357,1344,-86.4559
27.2775,1359,9.1800,9.1800,-18.5764,5.00,-4.1800,0.310421,0.310421,-0.046444,0.165123,0.191743,1358,1347,-86.4559
27.2976,1360,9.5400,9.5400,-18.5764,5.00,-4.5400,0.306421,0.306421,-0.050444,0.165123,0.191743,1360,1350,-86.1129
27.3176,1361,9.7200,9.7200,-12.6454,5.00,-4.7200,0.251701,0.251701,-0.052444,0.112403,0.191743,1380,1353,-86.1129
27.3377,1362,9.9000,9.9000,-12.6454,5.00,-4.9000,0.249701,0.249701,-0.054444,0.112403,0.191743,1381,1356,-86.1129
27.3578,1363,9.9000,9.9000,-5.8191,5.00,-4.9000,0.189024,0.189024,-0.054444,0.051725,0.191743,1404,1359,-85.9021
27.3779,1364,9.9000,9.9000,-5.8191,5.00,-4.9000,0.189024,0.189024,-0.054444,0.051725,0.191743,1404,1362,-85.9021
27.3979,1365,9.9000,9.9000,1.2310,5.00,-4.9000,0.126356,0.126356,-0.054444,-0.010942,0.191743,1427,1365,-85.7878
27.4180,1366,9.9000,9.9000,1.2310,5.00,-4.9000,0.126356,0.126356,-0.054444,-0.010942,0.191743,1427,1368,-85.7878
27.4381,1367,9.7200,9.7200,1.2310,5.00,-4.7200,0.128356,0.128356,-0.052444,-0.010942,0.191743,1426,1371,-85.7878
27.4582,1368,9.5400,9.5400,7.9453,5.00,-4.5400,0.070673,0.070673,-0.050444,-0.070625,0.191743,1448,1374,-85.9018
27.4782,1369,9.3600,9.3600,7.9453,5.00,-4.3600,0.072673,0.072673,-0.048444,-0.070625,0.191743,1447,1377,-85.9018
27.4983,1370,9.0000,9.0000,14.7716,5.00,-4.0000,0.015995,0.015995,-0.044444,-0.131303,0.191743,1469,1380,-86.2037
27.5184,1371,8.6400,8.6400,14.7716,5.00,-3.6400,0.019995,0.019995,-0.040444,-0.131303,0.191743,1467,1383,-86.2037
27.5385,1372,8.2800,8.2800,14.7716,5.00,-3.2800,0.023995,0.023995,-0.036444,-0.131303,0.191743,1466,1386,-86.4042
27.5585,1373,7.9200,7.7400,20.5907,5.00,-2.9200,0.000000,-0.023730,-0.032444,-0.183028,0.191743,1500,1389,-86.4042
27.5786,1374,7.3800,7.3800,20.5907,5.00,-2.3800,0.000000,-0.017730,-0.026444,-0.183028,0.191743,1500,1392,-86.4042
27.5987,1375,6.8400,6.8400,26.0741,5.00,-1.8400,0.000000,-0.060471,-0.020444,-0.231769,0.191743,1500,1395,-86.5752
27.6188,1376,6.3000,6.3000,26.0741,5.00,-1.3000,0.000000,-0.054471,-0.014444,-0.231769,0.191743,1500,1398,-86.5752
27.6389,1377,5.7600,5.5800,26.0741,5.00,-0.7600,0.000000,-0.048471,-0.008444,-0.231769,0.191743,1500,1401,-86.2202
27.6592,1378,5.2200,5.0400,30.1027,5.00,-0.2200,0.000000,-0.078281,-0.002444,-0.267579,0.191743,1500,1404,-86.2202
27.6793,1379,4.5000,4.5000,30.1027,5.00,0.5000,0.000000,-0.070281,0.005556,-0.267579,0.191743,1500,1407,-86.2202
27.6994,1380,3.7800,3.6000,30.5503,5.00,1.2200,0.000000,-0.066260,0.013556,-0.271558,0.191743,1500,1410,-85.4633
27.7196,1381,3.2400,3.0600,30.5503,5.00,1.7600,0.000000,-0.060260,0.019556,-0.271558,0.191743,1500,1413,-85.4633
27.7397,1382,2.5200,2.3400,30.5503,5.00,2.4800,0.000000,-0.052260,0.027556,-0.271558,0.191743,1500,1416,-84.3582
27.7598,1383,1.8000,1.8000,31.3336,5.00,3.2000,0.000000,-0.051223,0.035556,-0.278521,0.191743,1500,1419,-84.3582
27.7799,1384,1.2600,1.0800,31.3336,5.00,3.7400,0.000000,-0.045223,0.041556,-0.278521,0.191743,1500,1422,-84.3582
27.8000,1385,0.5400,0.3600,33.1241,5.00,4.4600,0.000000,-0.053138,0.049556,-0.294437,0.191743,1500,1425,-82.9558
27.8202,1386,-0.0000,-0.1800,33.1241,5.00,5.0000,0.000000,-0.047138,0.055556,-0.294437,0.191743,1500,1428,-82.9558
27.8403,1387,-0.7200,-0.9000,33.1241,5.00,5.7200,0.000000,-0.039138,0.063556,-0.294437,0.191743,1500,1431,-81.5260
27.8604,1388,-1.2600,-1.4400,30.1027,5.00,6.2600,0.000000,-0.006281,0.069556,-0.267579,0.191743,1500,1434,-81.5260
27.8805,1389,-1.8000,-1.9800,30.1027,5.00,6.8000,0.000000,-0.000281,0.075556,-0.267579,0.191743,1500,1437,-81.5260
27.9006,1390,-2.3400,-2.5200,26.5217,5.00,7.3400,0.037550,0.037550,0.081556,-0.235748,0.191743,1460,1440,-80.1759
27.9206,1391,-2.8800,-2.8800,26.5217,5.00,7.8800,0.043550,0.043550,0.087556,-0.235748,0.191743,1458,1443,-80.1759
27.9407,1392,-3.4200,-3.4200,26.5217,5.00,8.4200,0.049550,0.049550,0.093556,-0.235748,0.191743,1456,1446,-79.0170
27.9608,1393,-3.7800,-3.7800,21.2621,5.00,8.7800,0.100302,0.100302,0.097556,-0.188996,0.191743,1437,1443,-79.0170
27.9809,1394,-4.1400,-4.1400,21.2621,5.00,9.1400,0.104302,0.104302,0.101556,-0.188996,0.191743,1435,1440,-79.0170
28.0010,1395,-4.5000,-4.5000,15.3311,5.00,9.5000,0.161022,0.161022,0.105556,-0.136276,0.191743,1414,1437,-78.0716
28.0210,1396,-4.6800,-4.6800,15.3311,5.00,9.6800,0.163022,0.163022,0.107556,-0.136276,0.191743,1413,1434,-78.0716
28.0411,1397,-4.8600,-4.8600,15.3311,5.00,9.8600,0.165022,0.165022,0.109556,-0.136276,0.191743,1413,1431,-77.4278
28.0612,1398,-5.0400,-5.0400,8.6167,5.00,10.0400,0.226705,0.226705,0.111556,-0.076593,0.191743,1389,1428,-77.4278
28.0813,1399,-5.0400,-5.0400,8.6167,5.00,10.0400,0.226705,0.226705,0.111556,-0.076593,0.191743,1389,1425,-77.4278
28.1014,1400,-5.0400,-5.0400,1.4548,5.00,10.0400,0.290367,0.290367,0.111556,-0.012931,0.191743,1366,1422,-77.1567
28.1214,1401,-5.0400,-5.0400,1.4548,5.00,10.0400,0.290367,0.290367,0.111556,-0.012931,0.191743,1366,1419,-77.1567
28.1415,1402,-5.0400,-4.8600,1.4548,5.00,10.0400,0.290367,0.290367,0.111556,-0.012931,0.191743,1366,1416,-77.1920
28.1616,1403,-4.8600,-4.6800,-6.2667,5.00,9.8600,0.357002,0.357002,0.109556,0.055704,0.191743,1341,1413,-77.1920
28.1817,1404,-4.5000,-4.5000,-6.2667,5.00,9.5000,0.353002,0.353002,0.105556,0.055704,0.191743,1342,1410,-77.1920
28.2017,1405,-4.3200,-4.3200,-13.3168,5.00,9.3200,0.413670,0.413670,0.103556,0.118371,0.191743,1319,1407,-77.6404
28.2218,1406,-3.9600,-3.9600,-13.3168,5.00,8.9600,0.409670,0.409670,0.099556,0.118371,0.191743,1321,1404,-77.6404
28.2419,1407,-3.6000,-3.4200,-13.3168,5.00,8.6000,0.405670,0.405670,0.095556,0.118371,0.191743,1322,1401,-78.3603
28.2620,1408,-3.2400,-3.0600,-19.5835,5.00,8.2400,0.450000,0.457374,0.091556,0.174076,0.191743,1306,1398,-78.3603
28.2821,1409,-2.7000,-2.7000,-19.5835,5.00,7.7000,0.450000,0.451374,0.085556,0.174076,0.191743,1306,1395,-78.3603
28.3021,1410,-2.1600,-1.9800,-24.8431,5.00,7.1600,0.450000,0.492126,0.079556,0.220827,0.191743,1306,1392,-79.3840
28.3222,1411,-1.6200,-1.6200,-24.8431,5.00,6.6200,0.450000,0.486126,0.073556,0.220827,0.191743,1306,1389,-79.3840
28.3423,1412,-1.0800,-0.9000,-24.8431,5.00,6.0800,0.450000,0.480126,0.067556,0.220827,0.191743,1306,1386,-80.6498
28.3623,1413,-0.3600,-0.3600,-29.0955,5.00,5.3600,0.450000,0.509925,0.059556,0.258627,0.191743,1306,1383,-80.6498
28.3824,1414,0.1800,0.1800,-29.0955,5.00,4.8200,0.450000,0.503925,0.053556,0.258627,0.191743,1306,1380,-80.6498
28.4025,1415,0.9000,1.0800,-30.5503,5.00,4.1000,0.450000,0.508856,0.045556,0.271558,0.191743,1306,1377,-82.0338
28.4226,1416,1.4400,1.4400,-30.5503,5.00,3.5600,0.450000,0.502856,0.039556,0.271558,0.191743,1306,1374,-82.0338
28.4426,1417,2.1600,2.1600,-30.5503,5.00,2.8400,0.450000,0.494856,0.031556,0.271558,0.191743,1306,1371,-83.4461
28.4627,1418,2.8800,2.8800,-35.2503,5.00,2.1200,0.450000,0.528634,0.023556,0.313336,0.191743,1306,1368,-83.4461
28.4828,1419,3.4200,3.6000,-35.2503,5.00,1.5800,0.450000,0.522634,0.017556,0.313336,0.191743,1306,1365,-83.4461
28.5029,1420,4.1400,4.3200,-30.2146,5.00,0.8600,0.450000,0.469872,0.009556,0.268574,0.191743,1306,1362,-84.7623
28.5230,1421,4.6800,4.8600,-30.2146,5.00,0.3200,0.450000,0.463872,0.003556,0.268574,0.191743,1306,1359,-84.7623
28.5431,1422,5.4000,5.4000,-30.2146,5.00,-0.4000,0.450000,0.455872,-0.004444,0.268574,0.191743,1306,1356,-85.8438
28.5631,1423,5.9400,6.1200,-31.8932,5.00,-0.9400,0.450000,0.464793,-0.010444,0.283495,0.191743,1306,1353,-85.8438
28.5832,1424,6.4800,6.6600,-31.8932,5.00,-1.4800,0.450000,0.458793,-0.016444,0.283495,0.191743,1306,1350,-85.8438
28.6033,1425,7.0200,7.2000,-27.3050,5.00,-2.0200,0.412009,0.412009,-0.022444,0.242711,0.191743,1320,1347,-86.4948
28.6233,1426,7.5600,7.5600,-27.3050,5.00,-2.5600,0.406009,0.406009,-0.028444,0.242711,0.191743,1322,1344,-86.4948
28.6434,1427,8.1000,8.1000,-27.3050,5.00,-3.1000,0.400009,0.400009,-0.034444,0.242711,0.191743,1324,1341,-86.7519
28.6635,1428,8.4600,8.4600,-22.2693,5.00,-3.4600,0.351247,0.351247,-0.038444,0.197949,0.191743,1343,1343,-86.7519
28.6836,1429,8.8200,8.8200,-22.2693,5.00,-3.8200,0.347247,0.347247,-0.042444,0.197949,0.191743,1344,1344,-86.7519
28.7036,1430,9.1800,9.1800,-16.8978,5.00,-4.1800,0.295501,0.295501,-0.046444,0.150202,0.191743,1364,1347,-86.4062
28.7237,1431,9.3600,9.3600,-16.8978,5.00,-4.3600,0.293501,0.293501,-0.048444,0.150202,0.191743,1364,1350,-86.4062
28.7438,1432,9.7200,9.7200,-16.8978,5.00,-4.7200,0.289501,0.289501,-0.052444,0.150202,0.191743,1366,1353,-86.0497
28.7639,1433,9.9000,9.9000,-10.6311,5.00,-4.9000,0.231796,0.231796,-0.054444,0.094498,0.191743,1388,1356,-86.0497
28.7839,1434,9.9000,9.9000,-10.6311,5.00,-4.9000,0.231796,0.231796,-0.054444,0.094498,0.191743,1388,1359,-86.0497
28.8040,1435,10.0800,10.0800,-4.0286,5.00,-5.0800,0.171108,0.171108,-0.056444,0.035810,0.191743,1410,1362,-85.8945
28.8241,1436,10.0800,10.0800,-4.0286,5.00,-5.0800,0.171108,0.171108,-0.056444,0.035810,0.191743,1410,1365,-85.8945
28.8442,1437,9.9000,9.9000,-4.0286,5.00,-4.9000,0.173108,0.173108,-0.054444,0.035810,0.191743,1410,1368,-85.8657
28.8643,1438,9.9000,9.9000,2.9096,5.00,-4.9000,0.111436,0.111436,-0.054444,-0.025863,0.191743,1433,1371,-85.8657
28.8843,1439,9.7200,9.7200,2.9096,5.00,-4.7200,0.113436,0.113436,-0.052444,-0.025863,0.191743,1432,1374,-85.8657
28.9044,1440,9.5400,9.3600,9.8477,5.00,-4.5400,0.053763,0.053763,-0.050444,-0.087535,0.191743,1454,1377,-85.9886
28.9245,1441,9.1800,9.1800,9.8477,5.00,-4.1800,0.057763,0.057763,-0.046444,-0.087535,0.191743,1453,1380,-85.9886
28.9446,1442,8.8200,8.8200,9.8477,5.00,-3.8200,0.061763,0.061763,-0.042444,-0.087535,0.191743,1451,1383,-86.2227
28.9646,1443,8.4600,8.4600,16.6740,5.00,-3.4600,0.005085,0.005085,-0.038444,-0.148213,0.191743,1473,1386,-86.2227
28.9847,1444,8.1000,8.1000,16.6740,5.00,-3.1000,0.009085,0.009085,-0.034444,-0.148213,0.191743,1471,1389,-86.2227
29.0048,1445,7.5600,7.5600,22.3812,5.00,-2.5600,0.000000,-0.035645,-0.028444,-0.198944,0.191743,1500,1392,-86.5613
29.0249,1446,7.2000,7.2000,22.3812,5.00,-2.2000,0.000000,-0.031645,-0.024444,-0.198944,0.191743,1500,1395,-86.5613
29.0449,1447,6.6600,6.4800,22.3812,5.00,-1.6600,0.000000,-0.025645,-0.018444,-0.198944,0.191743,1500,1398,-86.6465
29.0651,1448,5.9400,5.9400,28.2003,5.00,-0.9400,0.000000,-0.069371,-0.010444,-0.250669,0.191743,1500,1401,-86.6465
29.0852,1449,5.4000,5.4000,28.2003,5.00,-0.4000,0.000000,-0.063371,-0.004444,-0.250669,0.191743,1500,1404,-86.6465
29.1052,1450,4.6800,4.6800,30.1027,5.00,0.3200,0.000000,-0.072281,0.003556,-0.267579,0.191743,1500,1407,-86.1326
29.1253,1451,4.1400,4.1400,30.1027,5.00,0.8600,0.000000,-0.066281,0.009556,-0.267579,0.191743,1500,1410,-86.1326
29.1454,1452,3.4200,3.4200,30.2146,5.00,1.5800,0.000000,-0.059276,0.017556,-0.268574,0.191743,1500,1413,-85.2240
29.1655,1453,2.7000,2.7000,30.2146,5.00,2.3000,0.000000,-0.051276,0.025556,-0.268574,0.191743,1500,1416,-85.2240
29.1855,1454,2.1600,2.1600,30.2146,5.00,2.8400,0.000000,-0.045276,0.031556,-0.268574,0.191743,1500,1419,-85.2240
29.2056,1455,1.4400,1.2600,34.4670,5.00,3.5600,0.000000,-0.075075,0.039556,-0.306373,0.191743,1500,1422,-83.9625
29.2257,1456,0.7200,0.7200,34.4670,5.00,4.2800,0.000000,-0.067075,0.047556,-0.306373,0.191743,1500,1425,-83.9625
29.2458,1457,0.1800,-0.0000,32.3408,5.00,4.8200,0.000000,-0.042175,0.053556,-0.287474,0.191743,1500,1428,-82.5339
29.2659,1458,-0.5400,-0.5400,32.3408,5.00,5.5400,0.000000,-0.034175,0.061556,-0.287474,0.191743,1500,1431,-82.5339
29.2859,1459,-1.2600,-1.2600,32.3408,5.00,6.2600,0.000000,-0.026175,0.069556,-0.287474,0.191743,1500,1434,-81.0678
29.3060,1460,-1.8000,-1.8000,30.4384,5.00,6.8000,0.000000,-0.003265,0.075556,-0.270563,0.191743,1500,1437,-81.0678
29.3261,1461,-2.3400,-2.3400,30.4384,5.00,7.3400,0.002735,0.002735,0.081556,-0.270563,0.191743,1473,1440,-81.0678
29.3462,1462,-2.8800,-2.8800,25.6264,5.00,7.8800,0.051508,0.051508,0.087556,-0.227791,0.191743,1455,1443,-79.7127
29.3662,1463,-3.2400,-3.4200,25.6264,5.00,8.2400,0.055508,0.055508,0.091556,-0.227791,0.191743,1454,1446,-79.7127
29.3863,1464,-3.7800,-3.7800,25.6264,5.00,8.7800,0.061508,0.061508,0.097556,-0.227791,0.191743,1451,1449,-78.5810
29.4064,1465,-4.1400,-4.1400,19.9192,5.00,9.1400,0.116238,0.116238,0.101556,-0.177060,0.191743,1431,1446,-78.5810
29.4265,1466,-4.5000,-4.5000,19.9192,5.00,9.5000,0.120238,0.120238,0.105556,-0.177060,0.191743,1429,1443,-78.5810
29.4465,1467,-4.6800,-4.8600,13.9882,5.00,9.6800,0.174958,0.174958,0.107556,-0.124340,0.191743,1409,1440,-77.7219
29.4666,1468,-5.0400,-5.0400,13.9882,5.00,10.0400,0.178958,0.178958,0.111556,-0.124340,0.191743,1407,1437,-77.7219
29.4867,1469,-5.2200,-5.2200,13.9882,5.00,10.2200,0.180958,0.180958,0.113556,-0.124340,0.191743,1407,1434,-77.1543
29.5068,1470,-5.2200,-5.2200,6.8263,5.00,10.2200,0.244620,0.244620,0.113556,-0.060678,0.191743,1383,1431,-77.1543
29.5268,1471,-5.2200,-5.2200,6.8263,5.00,10.2200,0.244620,0.244620,0.113556,-0.060678,0.191743,1383,1428,-77.1543
29.5469,1472,-5.2200,-5.2200,-1.3429,5.00,10.2200,0.317235,0.317235,0.113556,0.011937,0.191743,1356,1425,-76.9526
29.5670,1473,-5.2200,-5.2200,-1.3429,5.00,10.2200,0.317235,0.317235,0.113556,0.011937,0.191743,1356,1422,-76.9526
29.5871,1474,-5.0400,-5.0400,-1.3429,5.00,10.0400,0.315235,0.315235,0.111556,0.011937,0.191743,1356,1419,-77.1432
29.6071,1475,-4.8600,-4.8600,-8.2810,5.00,9.8600,0.374907,0.374907,0.109556,0.073609,0.191743,1334,1416,-77.1432
29.6272,1476,-4.6800,-4.5000,-8.2810,5.00,9.6800,0.372907,0.372907,0.107556,0.073609,0.191743,1335,1413,-77.1432
29.6473,1477,-4.3200,-4.1400,-15.5549,5.00,9.3200,0.433564,0.433564,0.103556,0.138266,0.191743,1312,1410,-77.6521
29.6674,1478,-3.9600,-3.9600,-15.5549,5.00,8.9600,0.429564,0.429564,0.099556,0.138266,0.191743,1313,1407,-77.6521
29.6875,1479,-3.4200,-3.4200,-15.5549,5.00,8.4200,0.423564,0.423564,0.093556,0.138266,0.191743,1316,1404,-78.4756
29.7076,1480,-3.0600,-2.8800,-21.5978,5.00,8.0600,0.450000,0.473279,0.089556,0.191981,0.191743,1306,1401,-78.4756
29.7277,1481,-2.5200,-2.5200,-21.5978,5.00,7.5200,0.450000,0.467279,0.083556,0.191981,0.191743,1306,1398,-78.4756
29.7478,1482,-1.9800,-1.8000,-26.4098,5.00,6.9800,0.450000,0.504052,0.077556,0.234754,0.191743,1306,1395,-79.6248
29.7678,1483,-1.4400,-1.4400,-26.4098,5.00,6.4400,0.450000,0.498052,0.071556,0.234754,0.191743,1306,1392,-79.6248
29.7879,1484,-0.9000,-0.7200,-26.4098,5.00,5.9000,0.450000,0.492052,0.065556,0.234754,0.191743,1306,1389,-80.9442
29.8080,1485,-0.1800,-0.0000,-30.5503,5.00,5.1800,0.450000,0.520856,0.057556,0.271558,0.191743,1306,1386,-80.9442
29.8281,1486,0.5400,0.5400,-30.5503,5.00,4.4600,0.450000,0.512856,0.049556,0.271558,0.191743,1306,1383,-80.9442
29.8481,1487,1.0800,1.2600,-32.9003,5.00,3.9200,0.450000,0.527745,0.043556,0.292447,0.191743,1306,1380,-82.3828
29.8682,1488,1.8000,1.8000,-32.9003,5.00,3.2000,0.450000,0.519745,0.035556,0.292447,0.191743,1306,1377,-82.3828
29.8883,1489,2.5200,2.5200,-32.9003,5.00,2.4800,0.450000,0.511745,0.027556,0.292447,0.191743,1306,1374,-83.7760
29.9083,1490,3.0600,3.2400,-31.2217,5.00,1.9400,0.450000,0.490825,0.021556,0.277526,0.191743,1306,1371,-83.7760
29.9284,1491,3.7800,3.7800,-31.2217,5.00,1.2200,0.450000,0.482825,0.013556,0.277526,0.191743,1306,1368,-83.7760
29.9485,1492,4.5000,4.5000,-28.4241,5.00,0.5000,0.449957,0.449957,0.005556,0.252658,0.191743,1306,1365,-85.1150
29.9686,1493,5.0400,5.0400,-28.4241,5.00,-0.0400,0.443957,0.443957,-0.000444,0.252658,0.191743,1308,1362,-85.1150
29.9886,1494,5.5800,5.7600,-28.4241,5.00,-0.5800,0.437957,0.437957,-0.006444,0.252658,0.191743,1310,1359,-86.0313
30.0087,1495,6.3000,6.3000,-28.4241,5.00,-1.3000,0.429957,0.429957,-0.014444,0.252658,0.191743,1313,1356,-86.0313
30.0288,1496,6.8400,6.8400,-28.4241,5.00,-1.8400,0.423957,0.423957,-0.020444,0.252658,0.191743,1316,1353,-86.0313
30.0488,1497,7.3800,7.3800,-25.9622,5.00,-2.3800,0.396073,0.396073,-0.026444,0.230775,0.191743,1326,1350,-86.4676
30.0689,1498,7.7400,7.7400,-25.9622,5.00,-2.7400,0.392073,0.392073,-0.030444,0.230775,0.191743,1327,1347,-86.4676
30.0890,1499,8.1000,8.2800,-25.9622,5.00,-3.1000,0.388073,0.388073,-0.034444,0.230775,0.191743,1329,1344,-86.5087
30.1091,1500,8.6400,8.6400,-20.7026,5.00,-3.6400,0.335321,0.335321,-0.040444,0.184023,0.191743,1349,1347,-86.5087
30.1291,1501,9.0000,9.0000,-20.7026,5.00,-4.0000,0.331321,0.331321,-0.044444,0.184023,0.191743,1350,1350,-86.5087
30.1492,1502,9.1800,9.1800,-14.6597,5.00,-4.1800,0.275606,0.275606,-0.046444,0.130308,0.191743,1371,1353,-86.2872
30.1693,1503,9.3600,9.5400,-14.6597,5.00,-4.3600,0.273606,0.273606,-0.048444,0.130308,0.191743,1372,1356,-86.2872
30.1894,1504,9.5400,9.7200,-14.6597,5.00,-4.5400,0.271606,0.271606,-0.050444,0.130308,0.191743,1373,1359,-85.9799
30.2094,1505,9.7200,9.7200,-8.1691,5.00,-4.7200,0.211913,0.211913,-0.052444,0.072614,0.191743,1395,1362,-85.9799
30.2295,1506,9.9000,9.9000,-8.1691,5.00,-4.9000,0.209913,0.209913,-0.054444,0.072614,0.191743,1396,1365,-85.9799
30.2496,1507,9.9000,9.9000,-1.5667,5.00,-4.9000,0.151224,0.151224,-0.054444,0.013926,0.191743,1418,1368,-85.8465
30.2697,1508,9.9000,9.9000,-1.5667,5.00,-4.9000,0.151224,0.151224,-0.054444,0.013926,0.191743,1418,1371,-85.8465
30.2898,1509,9.7200,9.7200,-1.5667,5.00,-4.7200,0.153224,0.153224,-0.052444,0.013926,0.191743,1417,1374,-85.8585
30.3098,1510,9.5400,9.5400,5.7072,5.00,-4.5400,0.090568,0.090568,-0.050444,-0.050731,0.191743,1441,1377,-85.8585
30.3299,1511,9.3600,9.3600,5.7072,5.00,-4.3600,0.092568,0.092568,-0.048444,-0.050731,0.191743,1440,1380,-85.8585
30.3500,1512,9.0000,9.0000,12.4215,5.00,-4.0000,0.036884,0.036884,-0.044444,-0.110414,0.191743,1461,1383,-86.0661
30.3701,1513,8.8200,8.8200,12.4215,5.00,-3.8200,0.038884,0.038884,-0.042444,-0.110414,0.191743,1460,1386,-86.0661
30.3902,1514,8.4600,8.2800,12.4215,5.00,-3.4600,0.042884,0.042884,-0.038444,-0.110414,0.191743,1458,1389,-86.4016
30.4103,1515,7.9200,7.9200,18.9121,5.00,-2.9200,0.000000,-0.008809,-0.032444,-0.168107,0.191743,1500,1392,-86.4016
30.4303,1516,7.5600,7.3800,18.9121,5.00,-2.5600,0.000000,-0.004809,-0.028444,-0.168107,0.191743,1500,1395,-86.4016
30.4504,1517,7.0200,6.8400,24.6193,5.00,-2.0200,0.000000,-0.049540,-0.022444,-0.218838,0.191743,1500,1398,-86.5616
30.4705,1518,6.4800,6.4800,24.6193,5.00,-1.4800,0.000000,-0.043540,-0.016444,-0.218838,0.191743,1500,1401,-86.5616
30.4906,1519,5.9400,5.7600,24.6193,5.00,-0.9400,0.000000,-0.037540,-0.010444,-0.218838,0.191743,1500,1404,-86.3702
30.5106,1520,5.2200,5.2200,31.7813,5.00,-0.2200,0.000000,-0.093202,-0.002444,-0.282500,0.191743,1500,1407,-86.3702
30.5307,1521,4.6800,4.5000,31.7813,5.00,0.3200,0.000000,-0.087202,0.003556,-0.282500,0.191743,1500,1410,-86.3702
30.5508,1522,3.9600,3.7800,30.7741,5.00,1.0400,0.000000,-0.070249,0.011556,-0.273548,0.191743,1500,1413,-85.5782
30.5709,1523,3.2400,3.2400,30.7741,5.00,1.7600,0.000000,-0.062249,0.019556,-0.273548,0.191743,1500,1416,-85.5782
30.5910,1524,2.7000,2.5200,30.7741,5.00,2.3000,0.000000,-0.056249,0.025556,-0.273548,0.191743,1500,1419,-84.4694
30.6110,1525,1.9800,1.8000,33.7956,5.00,3.0200,0.000000,-0.075107,0.033556,-0.300405,0.191743,1500,1422,-84.4694
30.6311,1526,1.2600,1.2600,33.7956,5.00,3.7400,0.000000,-0.067107,0.041556,-0.300405,0.191743,1500,1425,-84.4694
30.6512,1527,0.5400,0.5400,33.5717,5.00,4.4600,0.000000,-0.057117,0.049556,-0.298416,0.191743,1500,1428,-83.0760
30.6712,1528,-0.0000,-0.1800,33.5717,5.00,5.0000,0.000000,-0.051117,0.055556,-0.298416,0.191743,1500,1431,-83.0760
30.6913,1529,-0.7200,-0.7200,33.5717,5.00,5.7200,0.000000,-0.043117,0.063556,-0.298416,0.191743,1500,1434,-81.5952
30.7114,1530,-1.2600,-1.4400,30.9979,5.00,6.2600,0.000000,-0.014239,0.069556,-0.275537,0.191743,1500,1437,-81.5952
30.7315,1531,-1.9800,-1.9800,30.9979,5.00,6.9800,0.000000,-0.006239,0.077556,-0.275537,0.191743,1500,1440,-81.5952
30.7515,1532,-2.5200,-2.5200,28.5360,5.00,7.5200,0.021645,0.021645,0.083556,-0.253653,0.191743,1466,1443,-80.2184
