t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,imu_roll_raw_deg,imu_pitch_raw_deg,imu_yaw_raw_deg,imu_axis
0.6585,129,enc,1,1.9800,24.2667,1.9800,-1.7451,-5.9694,20.00,82.00,18.0200,3.3596,0.867987,0.160178,0.011199,-0.134815,0.831425,1242,-149.9337,-83.9135,149.9733,pitch
0.6636,130,enc,1,1.9800,16.9867,1.9800,-1.7878,-6.4627,20.00,82.00,18.0200,3.4497,0.908732,0.160178,0.011499,-0.094371,0.831425,1240,-149.4404,-83.9563,149.48,pitch
0.6688,131,enc,1,2.1600,22.6907,2.1600,-1.9253,-6.9212,20.00,82.00,17.8400,3.5389,0.875740,0.158578,0.011796,-0.126059,0.831425,1238,-148.9819,-84.0937,149.0215,pitch
0.6739,132,enc,1,2.1600,15.8835,2.1600,-2.0141,-7.3957,20.00,82.00,17.8400,3.6281,0.913855,0.158578,0.012094,-0.088242,0.831425,1236,-148.5173,-84.1825,148.547,pitch
0.6790,133,enc,1,2.3400,21.9184,2.3400,-2.0618,-7.9466,20.00,82.00,17.6600,3.7164,0.879022,0.156978,0.012388,-0.121769,0.831425,1234,-147.9713,-84.2302,147.9961,pitch
0.6841,134,enc,1,2.3400,15.3429,2.3400,-2.1607,-8.5223,20.00,82.00,17.6600,3.8047,0.915847,0.156978,0.012682,-0.085238,0.831425,1232,-147.4105,-84.3291,147.4204,pitch
0.6891,135,enc,1,2.5200,21.5400,2.5200,-2.2547,-9.094,20.00,82.00,17.4800,3.8921,0.880110,0.155378,0.012974,-0.119667,0.831425,1230,-146.8388,-84.4231,146.8487,pitch
0.6942,136,enc,1,2.7000,25.8780,2.7000,-2.3493,-9.688,20.00,82.00,17.3000,3.9786,0.854698,0.153778,0.013262,-0.143767,0.831425,1228,-146.2547,-84.5178,146.2547,pitch
0.6993,137,enc,1,2.7000,18.1146,2.7000,-2.4542,-10.3786,20.00,82.00,17.3000,4.0651,0.898117,0.153778,0.013550,-0.100637,0.831425,1226,-145.5691,-84.6227,145.5642,pitch
0.7045,138,enc,1,2.8800,23.4802,2.8800,-2.5543,-11.077,20.00,82.00,17.1200,4.1507,0.866993,0.152178,0.013836,-0.130446,0.831425,1224,-144.8805,-84.7227,144.8657,pitch
0.7096,139,enc,1,3.0600,27.2362,3.0600,-2.7604,-12.6057,20.00,82.00,16.9400,4.2354,0.844809,0.150578,0.014118,-0.151312,0.831425,1222,-143.3518,-84.9288,143.337,pitch
0.7148,140,enc,0,3.0600,19.0653,3.0600,-2.7604,-12.6057,20.00,82.00,16.9400,4.3201,0.890485,0.150578,0.014400,-0.105918,0.831425,1220,-143.3518,-84.9288,143.337,pitch
0.7199,141,enc,1,3.2400,24.1457,3.2400,-2.9828,-14.4349,20.00,82.00,16.7600,4.4039,0.860940,0.148978,0.014680,-0.134143,0.831425,1218,-141.5375,-85.1512,141.5078,pitch
0.7251,142,enc,0,3.4200,27.7020,3.4200,-2.9828,-14.4349,20.00,82.00,16.5800,4.4868,0.839859,0.147378,0.014956,-0.153900,0.831425,1216,-141.5375,-85.1512,141.5078,pitch
0.7302,143,enc,1,3.6000,30.1914,3.6000,-3.1437,-16.4655,20.00,82.00,16.4000,4.5688,0.824703,0.145778,0.015229,-0.167730,0.831425,1214,-139.5168,-85.3121,139.4772,pitch
0.7352,144,enc,0,3.7800,31.9340,3.7800,-3.1437,-16.4655,20.00,82.00,16.2200,4.6499,0.813692,0.144178,0.015500,-0.177411,0.831425,1212,-139.5168,-85.3121,139.4772,pitch
0.7403,145,enc,1,3.7800,22.3538,3.7800,-3.3732,-18.8999,20.00,82.00,16.2200,4.7310,0.867186,0.144178,0.015770,-0.124188,0.831425,1210,-137.0972,-85.5416,137.0428,pitch
0.7454,146,enc,1,3.9600,26.4477,3.9600,-3.488,-20.0388,20.00,82.00,16.0400,4.8112,0.843109,0.142578,0.016037,-0.146931,0.831425,1208,-135.9633,-85.6564,135.9039,pitch
0.7505,147,enc,1,4.1400,29.3134,4.1400,-3.6054,-21.5564,20.00,82.00,15.8600,4.8905,0.825853,0.140978,0.016302,-0.162852,0.831425,1206,-134.4457,-85.7738,134.3863,pitch
0.7556,148,enc,0,4.3200,31.3193,4.3200,-3.6054,-21.5564,20.00,82.00,15.6800,4.9689,0.813370,0.139378,0.016563,-0.173996,0.831425,1204,-134.4457,-85.7738,134.3863,pitch
0.7612,149,enc,1,4.5000,32.7235,4.5000,-3.7804,-24.738,20.00,82.00,15.5000,5.0464,0.804227,0.137778,0.016821,-0.181797,0.831425,1202,-131.274,-85.9489,131.2047,pitch
0.7664,150,enc,1,4.6800,33.7065,4.6800,-3.8296,-26.5517,20.00,82.00,15.3200,5.1230,0.797422,0.136178,0.017077,-0.187258,0.831425,1200,-129.4653,-85.998,129.391,pitch
0.7715,151,enc,1,4.8600,34.3945,4.8600,-4.0292,-28.3714,20.00,82.00,15.1400,5.1987,0.792251,0.134578,0.017329,-0.191081,0.831425,1198,-127.6505,-86.1976,127.5713,pitch
0.7765,152,enc,1,5.0400,34.8762,5.0400,-4.0804,-30.6212,20.00,82.00,14.9600,5.2735,0.788225,0.132978,0.017578,-0.193757,0.831425,1196,-125.4057,-86.2488,125.3215,pitch
0.7817,153,enc,1,5.2200,35.2133,5.2200,-4.2055,-32.6465,20.00,82.00,14.7800,5.3474,0.784998,0.131378,0.017825,-0.195630,0.831425,1194,-123.3852,-86.3739,123.2962,pitch
0.7868,154,enc,1,5.4000,35.4493,5.4000,-4.2558,-35.4081,20.00,82.00,14.6000,5.4204,0.782331,0.129778,0.018068,-0.196941,0.831425,1192,-120.6286,-86.4242,120.5346,pitch
0.7919,155,enc,1,5.5800,35.6145,5.5800,-4.3766,-37.7011,20.00,82.00,14.4200,5.4925,0.780053,0.128178,0.018308,-0.197858,0.831425,1190,-118.3455,-86.545,118.2416,pitch
0.7970,156,enc,0,5.7600,35.7302,5.7600,-4.3766,-37.7011,20.00,82.00,14.2400,5.5637,0.778048,0.126578,0.018546,-0.198501,0.831425,1188,-118.3455,-86.545,118.2416,pitch
0.8021,157,enc,1,5.9400,35.8111,5.9400,-4.4563,-43.7201,20.00,82.00,14.0600,5.6340,0.776233,0.124978,0.018780,-0.198951,0.831425,1186,-112.3315,-86.6248,112.2226,pitch
0.8072,158,enc,1,6.1200,35.8678,6.1200,-4.5707,-46.3336,20.00,82.00,13.8800,5.7034,0.774549,0.123378,0.019011,-0.199265,0.831425,1184,-109.718,-86.7391,109.6091,pitch
0.8122,159,enc,1,6.3000,35.9074,6.3000,-4.6908,-49.7222,20.00,82.00,13.7000,5.7719,0.772957,0.121778,0.019240,-0.199486,0.831425,1185,-106.3392,-86.8592,106.2205,pitch
0.8174,160,enc,1,6.6600,46.7352,6.6600,-4.7172,-53.0271,20.00,82.00,13.3400,5.8386,0.709825,0.118578,0.019462,-0.259640,0.831425,1187,-103.0393,-86.8857,102.9156,pitch
0.8225,161,enc,1,6.8400,43.5146,6.8400,-4.7375,-56.8058,20.00,82.00,13.1600,5.9044,0.726337,0.116978,0.019681,-0.241748,0.831425,1189,-99.2705,-86.9059,99.1369,pitch
0.8276,162,enc,1,7.0200,41.2603,7.0200,-4.7517,-61.029,20.00,82.00,12.9800,5.9693,0.737477,0.115378,0.019898,-0.229224,0.831425,1191,-95.0572,-86.9202,94.9137,pitch
0.8332,163,enc,1,7.2000,39.6822,7.2000,-4.7569,-64.3651,20.00,82.00,12.8000,6.0333,0.744858,0.113778,0.020111,-0.220457,0.831425,1193,-91.7211,-86.9253,91.5776,pitch
0.8383,164,enc,1,7.3800,38.5775,7.3800,-4.7534,-68.8139,20.00,82.00,12.6200,6.0964,0.749605,0.112178,0.020321,-0.214320,0.831425,1193,-87.2772,-86.9218,87.1288,pitch
0.8433,165,enc,1,7.7400,48.6043,7.7400,-4.8387,-72.4934,20.00,82.00,12.2600,6.1577,0.690905,0.108978,0.020526,-0.270024,0.831425,1195,-83.6076,-87.0071,83.4493,pitch
0.8484,166,enc,1,7.9200,44.8230,7.9200,-4.7274,-76.4506,20.00,82.00,12.0800,6.2181,0.710514,0.107378,0.020727,-0.249017,0.831425,1197,-79.6554,-86.8958,79.4921,pitch
0.8535,167,enc,1,8.1000,42.1761,8.1000,-4.7054,-80.1442,20.00,82.00,11.9000,6.2776,0.723817,0.105778,0.020925,-0.234312,0.831425,1199,-75.9717,-86.8738,75.7985,pitch
0.8586,168,enc,1,8.4600,51.1233,8.4600,-4.5803,-84.3482,20.00,82.00,11.5400,6.3353,0.671103,0.102578,0.021118,-0.284018,0.831425,1201,-71.7726,-86.7488,71.5945,pitch
0.8637,169,enc,1,8.6400,46.5863,8.6400,-4.5435,-88.0918,20.00,82.00,11.3600,6.3921,0.694898,0.100978,0.021307,-0.258813,0.831425,1203,-68.034,-86.712,67.8509,pitch
0.8688,170,enc,1,8.8200,43.4104,8.8200,-4.4122,-91.7655,20.00,82.00,11.1800,6.4480,0.711128,0.099378,0.021493,-0.241169,0.831425,1205,-64.3701,-86.5807,64.1772,pitch
0.8739,171,enc,1,9.0000,41.1873,9.0000,-4.2807,-94.8974,20.00,82.00,11.0000,6.5030,0.722062,0.097778,0.021677,-0.228818,0.831425,1204,-61.2432,-86.4491,61.0453,pitch
0.8789,172,enc,1,9.3600,50.4311,9.3600,-4.2158,-98.4033,20.00,82.00,10.6400,6.5562,0.667684,0.094578,0.021854,-0.280173,0.831425,1206,-57.7473,-86.3842,57.5394,pitch
0.8840,173,enc,1,9.5400,46.1018,9.5400,-4.0742,-101.4114,20.00,82.00,10.4600,6.6085,0.690311,0.092978,0.022028,-0.256121,0.831425,1208,-54.749,-86.2426,54.5313,pitch
0.8891,174,enc,1,9.7200,43.0712,9.7200,-3.7786,-106.8027,20.00,82.00,10.2800,6.6599,0.705718,0.091378,0.022200,-0.239285,0.831425,1210,-49.3677,-85.947,49.14,pitch
0.8945,175,enc,0,10.0800,51.7499,10.0800,-3.7786,-106.8027,20.00,82.00,9.9200,6.7095,0.654469,0.088178,0.022365,-0.287499,0.831425,1212,-49.3677,-85.947,49.14,pitch
0.8996,176,enc,1,10.2600,47.0249,10.2600,-3.4091,-111.6258,20.00,82.00,9.7400,6.7582,0.679281,0.086578,0.022527,-0.261249,0.831425,1214,-44.5594,-85.5776,44.3169,pitch
0.9063,177,enc,1,10.6200,54.5174,10.6200,-3.2639,-113.5269,20.00,82.00,9.3800,6.8051,0.634612,0.083378,0.022684,-0.302875,0.831425,1216,-42.6633,-85.4324,42.4158,pitch
0.9114,178,enc,1,10.6200,38.1622,10.6200,-3.0506,-115.5673,20.00,82.00,9.3800,6.8520,0.725631,0.083378,0.022840,-0.212012,0.831425,1214,-40.6327,-85.219,40.3754,pitch
0.9164,179,enc,1,10.8000,37.5135,10.8000,-2.8821,-117.605,20.00,82.00,9.2000,6.8980,0.727788,0.081778,0.022993,-0.208409,0.831425,1212,-38.6001,-85.0505,38.3377,pitch
0.9221,180,enc,1,10.9800,37.0595,10.9800,-2.6719,-119.3247,20.00,82.00,9.0200,6.9431,0.728861,0.080178,0.023144,-0.205886,0.831425,1210,-36.8903,-84.8403,36.618,pitch
0.9272,181,enc,1,11.5200,58.3416,11.5200,-2.4666,-120.8089,20.00,82.00,8.4800,6.9855,0.605968,0.075378,0.023285,-0.324120,0.831425,1212,-35.411,-84.635,35.1338,pitch
0.9323,182,enc,1,11.7000,51.6391,11.7000,-2.2489,-122.4475,20.00,82.00,8.3000,7.0270,0.641742,0.073778,0.023423,-0.286884,0.831425,1214,-33.7824,-84.4173,33.4952,pitch
0.9374,183,enc,1,11.8800,46.9474,11.8800,-2.0495,-123.7542,20.00,82.00,8.1200,7.0676,0.666343,0.072178,0.023559,-0.260819,0.831425,1216,-32.4857,-84.2179,32.1886,pitch
0.9425,184,enc,1,12.2400,54.4632,12.2400,-1.7943,-125.1118,20.00,82.00,7.7600,7.1064,0.621518,0.068978,0.023688,-0.302573,0.831425,1218,-31.1378,-83.9627,30.8309,pitch
0.9477,185,enc,1,12.4200,48.9242,12.4200,-1.5857,-126.3248,20.00,82.00,7.5800,7.1443,0.650816,0.067378,0.023814,-0.271801,0.831425,1220,-29.93,-83.7541,29.6179,pitch
0.9528,186,enc,1,12.7800,55.8470,12.7800,-1.385,-127.4865,20.00,82.00,7.2200,7.1804,0.609277,0.064178,0.023935,-0.310261,0.831425,1222,-28.7733,-83.5534,28.4562,pitch
0.9581,187,enc,1,12.9600,49.8929,12.9600,-1.1384,-128.5312,20.00,82.00,7.0400,7.2156,0.640873,0.062578,0.024052,-0.277183,0.831425,1224,-27.7336,-83.3068,27.4115,pitch
0.9632,188,enc,1,13.3200,56.5250,13.3200,-0.8405,-129.6808,20.00,82.00,6.6800,7.2490,0.600939,0.059378,0.024163,-0.314028,0.831425,1226,-26.5938,-83.0089,26.262,pitch
0.9683,189,enc,1,13.5000,50.3675,13.5000,-0.654,-130.5174,20.00,82.00,6.5000,7.2815,0.633655,0.057778,0.024272,-0.279819,0.831425,1228,-25.7672,-82.8224,25.4253,pitch
0.9734,190,enc,1,13.8600,56.8573,13.8600,-0.1903,-132.1862,20.00,82.00,6.1400,7.3122,0.594504,0.054578,0.024374,-0.315874,0.831425,1230,-24.1085,-82.3587,23.7565,pitch
0.9798,191,enc,0,14.2200,61.4001,14.2200,-0.1903,-132.1862,20.00,82.00,5.7800,7.3411,0.566162,0.051378,0.024470,-0.341112,0.831425,1232,-24.1085,-82.3587,23.7565,pitch
0.9849,192,enc,1,14.4000,53.7801,14.4000,0.3053,-133.7019,20.00,82.00,5.6000,7.3691,0.606989,0.049778,0.024564,-0.298778,0.831425,1234,-22.5928,-81.8631,22.2408,pitch
0.9900,193,enc,0,14.7600,59.2460,14.7600,0.3053,-133.7019,20.00,82.00,5.2400,7.3953,0.573510,0.046578,0.024651,-0.329145,0.831425,1236,-22.5928,-81.8631,22.2408,pitch
0.9951,194,enc,1,14.9400,52.2722,14.9400,0.7403,-134.9268,20.00,82.00,5.0600,7.4206,0.610737,0.044978,0.024735,-0.290401,0.831425,1238,-21.3831,-81.4282,21.0159,pitch
1.0002,195,enc,1,15.1200,47.3906,15.1200,1.025,-135.5881,20.00,82.00,4.8800,7.4450,0.636339,0.043378,0.024817,-0.263281,0.831425,1236,-20.7266,-81.1435,20.3547,pitch
1.0053,196,enc,1,15.4800,54.7734,15.4800,1.2477,-136.1833,20.00,82.00,4.5200,7.4676,0.592199,0.040178,0.024892,-0.304297,0.831425,1238,-20.1415,-80.9207,19.7594,pitch
1.0104,197,enc,1,15.8400,59.9414,15.8400,1.4825,-136.7168,20.00,82.00,4.1600,7.4884,0.560357,0.036978,0.024961,-0.333008,0.831425,1240,-19.613,-80.686,19.2259,pitch
1.0154,198,enc,1,16.0200,52.7590,16.0200,1.7612,-137.2699,20.00,82.00,3.9800,7.5083,0.598726,0.035378,0.025028,-0.293105,0.831425,1242,-19.0697,-80.4072,18.6728,pitch
1.0205,199,enc,1,16.2000,47.7313,16.2000,1.9681,-137.7666,20.00,82.00,3.8000,7.5273,0.625120,0.033778,0.025091,-0.265174,0.831425,1240,-18.5783,-80.2004,18.1761,pitch
1.0256,200,enc,1,16.5600,55.0119,16.5600,2.2304,-138.2565,20.00,82.00,3.4400,7.5445,0.581530,0.030578,0.025148,-0.305622,0.831425,1242,-18.0933,-79.938,17.6862,pitch
1.0307,201,enc,1,16.7400,49.3083,16.7400,2.4508,-138.6475,20.00,82.00,3.2600,7.5608,0.611671,0.028978,0.025203,-0.273935,0.831425,1244,-17.7023,-79.7177,17.2952,pitch
1.0358,202,enc,1,17.1000,56.1158,17.1000,2.6878,-139.0845,20.00,82.00,2.9000,7.5753,0.570700,0.025778,0.025251,-0.311755,0.831425,1246,-17.2755,-79.4807,16.8582,pitch
1.0408,203,enc,1,17.2800,50.0811,17.2800,2.9367,-139.4963,20.00,82.00,2.7200,7.5889,0.602671,0.024178,0.025296,-0.278228,0.831425,1248,-16.8686,-79.2317,16.4464,pitch
1.0459,204,enc,1,17.4600,45.8568,17.4600,3.1834,-139.8675,20.00,82.00,2.5400,7.6016,0.624582,0.022578,0.025339,-0.254760,0.831425,1246,-16.5074,-78.985,16.0752,pitch
1.0510,205,enc,0,17.8200,53.6997,17.8200,3.1834,-139.8675,20.00,82.00,2.1800,7.6125,0.577846,0.019378,0.025375,-0.298332,0.831425,1248,-16.5074,-78.985,16.0752,pitch
1.0561,206,enc,1,18.0000,48.3898,18.0000,3.3896,-140.2063,20.00,82.00,2.0000,7.6225,0.605779,0.017778,0.025408,-0.268832,0.831425,1247,-16.1737,-78.7788,15.7365,pitch
1.0613,207,enc,1,18.1800,44.6729,18.1800,3.8397,-140.8458,20.00,82.00,1.8200,7.6316,0.624859,0.016178,0.025439,-0.248183,0.831425,1245,-15.5442,-78.3288,15.0969,pitch
1.0665,208,enc,1,18.3600,42.0710,18.3600,4.0462,-141.1376,20.00,82.00,1.6400,7.6398,0.637741,0.014578,0.025466,-0.233728,0.831425,1243,-15.2626,-78.1222,14.8051,pitch
1.0716,209,enc,1,18.7200,51.0497,18.7200,4.2733,-141.3937,20.00,82.00,1.2800,7.6462,0.584681,0.011378,0.025487,-0.283609,0.831425,1245,-15.0114,-77.8952,14.549,pitch
1.0767,210,enc,1,18.9000,46.5348,18.9000,4.4974,-141.6653,20.00,82.00,1.1000,7.6517,0.608182,0.009778,0.025506,-0.258527,0.831425,1246,-14.7499,-77.671,14.2774,pitch
1.0818,211,enc,1,19.0800,43.3744,19.0800,4.6953,-141.8921,20.00,82.00,0.9200,7.6563,0.624156,0.008178,0.025521,-0.240969,0.831425,1244,-14.5283,-77.4731,14.0507,pitch
1.0869,212,enc,1,19.2600,41.1620,19.2600,4.8865,-142.1255,20.00,82.00,0.7400,7.6600,0.634859,0.006578,0.025533,-0.228678,0.831425,1242,-14.3049,-77.282,13.8172,pitch
1.0920,213,enc,1,19.6200,50.4134,19.6200,5.1009,-142.3614,20.00,82.00,0.3800,7.6619,0.580268,0.003378,0.025540,-0.280075,0.831425,1244,-14.079,-77.0675,13.5813,pitch
1.0971,214,enc,1,19.8000,46.0894,19.8000,5.3138,-142.5847,20.00,82.00,0.2000,7.6629,0.602694,0.001778,0.025543,-0.256052,0.831425,1246,-13.8559,-76.8546,13.358,pitch
1.1022,215,enc,1,19.9800,43.0626,19.9800,5.497,-142.7642,20.00,82.00,0.0200,7.6630,0.617910,0.000178,0.025543,-0.239237,0.831425,1244,-13.6815,-76.6715,13.1785,pitch
1.1073,216,enc,1,20.1600,40.9438,20.1600,5.6869,-142.9629,20.00,82.00,-0.1600,7.6622,0.628078,-0.001422,0.025541,-0.227466,0.831425,1242,-13.4877,-76.4815,12.9798,pitch
1.1124,217,enc,1,20.3400,39.4607,20.3400,5.8623,-143.1464,20.00,82.00,-0.3400,7.6605,0.634712,-0.003022,0.025535,-0.219226,0.831425,1240,-13.3143,-76.3061,12.7963,pitch
1.1175,218,enc,1,20.5200,38.4225,20.5200,6.0697,-143.3446,20.00,82.00,-0.5200,7.6579,0.638871,-0.004622,0.025526,-0.213458,0.831425,1238,-13.1163,-76.0988,12.5981,pitch
1.1226,219,enc,1,20.7000,37.6957,20.7000,6.2236,-143.4864,20.00,82.00,-0.7000,7.6544,0.641297,-0.006222,0.025515,-0.209421,0.831425,1236,-12.9845,-75.9448,12.4563,pitch
1.1277,220,enc,1,20.8800,37.1870,20.8800,6.3909,-143.6653,20.00,82.00,-0.8800,7.6500,0.642509,-0.007822,0.025500,-0.206594,0.831425,1234,-12.8107,-75.7776,12.2774,pitch
1.1328,221,enc,1,21.0600,36.8309,21.0600,6.5535,-143.7936,20.00,82.00,-1.0600,7.6447,0.642869,-0.009422,0.025482,-0.204616,0.831425,1233,-12.6876,-75.6149,12.1492,pitch
1.1379,222,enc,1,21.2400,36.5816,21.2400,6.7143,-143.9571,20.00,82.00,-1.2400,7.6385,0.642634,-0.011022,0.025462,-0.203231,0.831425,1234,-12.5291,-75.4542,11.9856,pitch
1.1430,223,enc,1,21.2400,25.6071,21.2400,6.8704,-144.0718,20.00,82.00,-1.2400,7.6323,0.703582,-0.011022,0.025441,-0.142262,0.831425,1232,-12.4195,-75.298,11.8709,pitch
1.1481,224,enc,1,21.4200,28.7250,21.4200,7.0366,-144.2151,20.00,82.00,-1.4200,7.6252,0.684637,-0.012622,0.025417,-0.159583,0.831425,1230,-12.2811,-75.1318,11.7276,pitch
1.1531,225,enc,1,21.6000,30.9075,21.6000,7.1648,-144.3105,20.00,82.00,-1.6000,7.6172,0.670886,-0.014222,0.025391,-0.171708,0.831425,1228,-12.1909,-75.0036,11.6322,pitch
1.1582,226,enc,1,21.6000,21.6353,21.6000,7.2825,-144.4067,20.00,82.00,-1.6000,7.6092,0.722371,-0.014222,0.025364,-0.120196,0.831425,1226,-12.0948,-74.8859,11.536,pitch
1.1633,227,enc,1,21.7800,25.9447,21.7800,7.4306,-144.5214,20.00,82.00,-1.7800,7.6003,0.696800,-0.015822,0.025334,-0.144137,0.831425,1224,-11.9801,-74.7378,11.4213,pitch
1.1684,228,enc,1,21.9600,28.9613,21.9600,7.5472,-144.619,20.00,82.00,-1.9600,7.5905,0.678409,-0.017422,0.025302,-0.160896,0.831425,1222,-11.8927,-74.6213,11.3237,pitch
1.1735,229,enc,1,22.1400,31.0729,22.1400,7.6795,-144.7105,20.00,82.00,-2.1400,7.5798,0.665042,-0.019022,0.025266,-0.172627,0.831425,1224,-11.8011,-74.489,11.2322,pitch
1.1786,230,enc,1,22.1400,21.7510,22.1400,7.7698,-144.7872,20.00,82.00,-2.1400,7.5691,0.716795,-0.019022,0.025230,-0.120839,0.831425,1222,-11.7247,-74.3986,11.1555,pitch
1.1837,231,enc,1,22.3200,26.0257,22.3200,7.9011,-144.8759,20.00,82.00,-2.3200,7.5575,0.691408,-0.020622,0.025192,-0.144587,0.831425,1220,-11.6359,-74.2673,11.0668,pitch
1.1887,232,enc,1,22.3200,18.2180,22.3200,8.0065,-144.9507,20.00,82.00,-2.3200,7.5459,0.734745,-0.020622,0.025153,-0.101211,0.831425,1218,-11.5612,-74.1619,10.992,pitch
1.1938,233,enc,1,22.5000,23.5526,22.5000,8.0868,-144.9969,20.00,82.00,-2.5000,7.5334,0.703467,-0.022222,0.025111,-0.130848,0.831425,1216,-11.5201,-74.0816,10.9458,pitch
1.1989,234,enc,1,22.5000,16.4868,22.5000,8.191,-145.0898,20.00,82.00,-2.5000,7.5209,0.742679,-0.022222,0.025070,-0.091593,0.831425,1214,-11.4322,-73.9774,10.8529,pitch
1.2040,235,enc,1,22.6800,22.3408,22.6800,8.2709,-145.1347,20.00,82.00,-2.6800,7.5075,0.708513,-0.023822,0.025025,-0.124115,0.831425,1212,-11.3925,-73.8975,10.808,pitch
1.2091,236,enc,1,22.6800,15.6385,22.6800,8.3454,-145.1881,20.00,82.00,-2.6800,7.4941,0.745703,-0.023822,0.024980,-0.086881,0.831425,1210,-11.3392,-73.823,10.7546,pitch
1.2142,237,enc,1,22.6800,10.9470,22.6800,8.5038,-145.2929,20.00,82.00,-2.6800,7.4807,0.771722,-0.023822,0.024936,-0.060817,0.831425,1208,-11.2444,-73.6646,10.6498,pitch
1.2193,238,enc,0,22.8600,18.4629,22.8600,8.5038,-145.2929,20.00,82.00,-2.8600,7.4664,0.728320,-0.025422,0.024888,-0.102572,0.831425,1206,-11.2444,-73.6646,10.6498,pitch
1.2244,239,enc,1,22.8600,12.9240,22.8600,8.6128,-145.3481,20.00,82.00,-2.8600,7.4521,0.759043,-0.025422,0.024840,-0.071800,0.831425,1204,-11.1843,-73.5556,10.5946,pitch
1.2294,240,enc,0,22.8600,9.0468,22.8600,8.6128,-145.3481,20.00,82.00,-2.8600,7.4378,0.780536,-0.025422,0.024793,-0.050260,0.831425,1202,-11.1843,-73.5556,10.5946,pitch
1.2345,241,enc,1,22.8600,6.3328,22.8600,8.6915,-145.4048,20.00,82.00,-2.8600,7.4235,0.795566,-0.025422,0.024745,-0.035182,0.831425,1200,-11.1277,-73.4769,10.5379,pitch
1.2396,242,enc,1,23.0400,15.2329,23.0400,8.7259,-145.4274,20.00,82.00,-3.0400,7.4083,0.744470,-0.027022,0.024694,-0.084627,0.831425,1198,-11.1051,-73.4425,10.5153,pitch
1.2447,243,enc,1,23.0400,10.6631,23.0400,8.7602,-145.4499,20.00,82.00,-3.0400,7.3931,0.769808,-0.027022,0.024644,-0.059239,0.831425,1196,-11.0826,-73.4082,10.4928,pitch
1.2498,244,enc,1,23.0400,7.4641,23.0400,8.7891,-145.4862,20.00,82.00,-3.0400,7.3779,0.787529,-0.027022,0.024593,-0.041467,0.831425,1194,-11.0513,-73.3793,10.4565,pitch
1.2549,245,enc,1,23.0400,5.2249,23.0400,8.8185,-145.503,20.00,82.00,-3.0400,7.3627,0.799918,-0.027022,0.024542,-0.029027,0.831425,1192,-11.0345,-73.35,10.4397,pitch
1.2600,246,enc,1,23.0400,3.6574,23.0400,8.8429,-145.5143,20.00,82.00,-3.0400,7.3475,0.808576,-0.027022,0.024492,-0.020319,0.831425,1190,-11.0231,-73.3255,10.4284,pitch
1.2653,247,enc,1,23.0400,2.5602,23.0400,8.8478,-145.5198,20.00,82.00,-3.0400,7.3323,0.814621,-0.027022,0.024441,-0.014223,0.831425,1188,-11.0177,-73.3206,10.4229,pitch
1.2704,248,enc,1,23.0400,1.7921,23.0400,8.8527,-145.5252,20.00,82.00,-3.0400,7.3171,0.818837,-0.027022,0.024390,-0.009956,0.831425,1186,-11.0123,-73.3157,10.4175,pitch
1.2755,249,enc,0,23.0400,1.2545,23.0400,8.8527,-145.5252,20.00,82.00,-3.0400,7.3019,0.821773,-0.027022,0.024340,-0.006969,0.831425,1184,-11.0123,-73.3157,10.4175,pitch
1.2806,250,enc,1,23.0400,0.8781,23.0400,8.8478,-145.5198,20.00,82.00,-3.0400,7.2867,0.823814,-0.027022,0.024289,-0.004879,0.831425,1182,-11.0177,-73.3206,10.4229,pitch
1.2857,251,enc,1,22.8600,-10.1853,22.8600,8.8429,-145.5143,20.00,82.00,-2.8600,7.2724,0.886830,-0.025422,0.024241,0.056585,0.831425,1180,-11.0231,-73.3255,10.4284,pitch
1.2908,252,enc,1,22.8600,-7.1297,22.8600,8.8185,-145.503,20.00,82.00,-2.8600,7.2581,0.869806,-0.025422,0.024194,0.039609,0.831425,1178,-11.0345,-73.35,10.4397,pitch
1.2958,253,enc,1,22.8600,-4.9908,22.8600,8.7891,-145.4862,20.00,82.00,-2.8600,7.2438,0.857876,-0.025422,0.024146,0.027727,0.831425,1176,-11.0513,-73.3793,10.4565,pitch
1.3010,254,enc,1,22.8600,-3.4936,22.8600,8.7597,-145.4693,20.00,82.00,-2.8600,7.2295,0.849510,-0.025422,0.024098,0.019409,0.831425,1174,-11.0682,-73.4087,10.4734,pitch
1.3060,255,enc,1,22.8600,-2.4455,22.8600,8.7302,-145.4524,20.00,82.00,-2.8600,7.2152,0.843640,-0.025422,0.024051,0.013586,0.831425,1172,-11.0852,-73.4382,10.4903,pitch
1.3111,256,enc,1,22.6800,-12.5118,22.6800,8.7106,-145.4302,20.00,82.00,-2.6800,7.2018,0.901119,-0.023822,0.024006,0.069510,0.831425,1170,-11.1071,-73.4578,10.5125,pitch
1.3162,257,enc,1,22.6800,-8.7583,22.6800,8.6762,-145.4076,20.00,82.00,-2.6800,7.1884,0.880222,-0.023822,0.023961,0.048657,0.831425,1168,-11.1298,-73.4922,10.5351,pitch
