t_s,iteration,tail_pwm_us,main_pwm_us,psi_pitch_deg
7.3905,1458,1400,1500,0.1800
7.3955,1459,1400,1500,0.1800
7.4006,1460,1400,1500,0.1800
7.4056,1461,1400,1500,0.1800
7.4107,1462,1400,1500,0.1800
7.4158,1463,1400,1500,0.1800
7.4208,1464,1400,1500,0.1800
7.4259,1465,1400,1500,0.1800
7.4309,1466,1400,1500,0.1800
7.4360,1467,1400,1500,0.1800
7.4411,1468,1400,1500,0.1800
7.4461,1469,1400,1500,0.1800
7.4512,1470,1400,1500,0.1800
7.4562,1471,1400,1500,0.1800
7.4613,1472,1400,1500,0.1800
7.4664,1473,1400,1500,0.1800
7.4714,1474,1400,1500,0.1800
7.4765,1475,1400,1500,0.1800
7.4815,1476,1400,1500,0.1800
7.4866,1477,1400,1500,0.1800
7.4917,1478,1400,1500,0.1800
7.4967,1479,1400,1500,0.1800
7.5018,1480,1400,1500,0.1800
7.5069,1481,1400,1500,0.1800
7.5120,1482,1400,1500,0.1800
7.5170,1483,1400,1500,0.1800
7.5221,1484,1400,1500,0.1800
7.5271,1485,1400,1500,0.1800
7.5322,1486,1400,1500,0.1800
7.5373,1487,1400,1500,0.1800
7.5424,1488,1400,1500,0.1800
7.5474,1489,1400,1500,0.1800
7.5525,1490,1400,1500,0.1800
7.5576,1491,1400,1500,0.1800
7.5626,1492,1400,1500,0.1800
7.5677,1493,1400,1500,0.1800
7.5727,1494,1400,1500,0.1800
7.5778,1495,1400,1500,0.1800
7.5829,1496,1400,1500,0.1800
7.5879,1497,1400,1500,0.1800
7.5930,1498,1400,1500,0.1800
7.5981,1499,1400,1500,0.1800
7.6031,1500,1400,1500,0.1800
7.6082,1501,1400,1500,0.1800
7.6132,1502,1400,1500,0.1800
7.6183,1503,1400,1500,0.1800
7.6234,1504,1400,1500,0.1800
7.6284,1505,1400,1500,0.1800
7.6335,1506,1400,1500,0.1800
7.6385,1507,1400,1500,0.1800
7.6436,1508,1400,1500,0.1800
7.6487,1509,1400,1500,0.1800
7.6537,1510,1400,1500,0.1800
7.6588,1511,1400,1500,0.1800
7.6638,1512,1400,1500,0.1800
7.6689,1513,1400,1500,0.1800
7.6740,1514,1400,1500,0.1800
7.6790,1515,1400,1500,0.1800
7.6841,1516,1400,1500,0.1800
7.6891,1517,1400,1500,0.1800
7.6942,1518,1400,1500,0.1800
7.6993,1519,1400,1500,0.1800
7.7043,1520,1400,1500,0.1800
7.7094,1521,1400,1500,0.1800
7.7145,1522,1400,1500,0.1800
7.7195,1523,1400,1500,0.1800
7.7246,1524,1400,1500,0.1800
7.7296,1525,1400,1500,0.1800
7.7347,1526,1400,1500,0.1800
7.7398,1527,1400,1500,0.1800
7.7448,1528,1400,1500,0.1800
7.7499,1529,1400,1500,0.1800
7.7550,1530,1400,1500,0.1800
7.7600,1531,1400,1500,0.1800
7.7651,1532,1400,1500,0.1800
7.7701,1533,1400,1500,0.1800
7.7752,1534,1400,1500,0.1800
7.7803,1535,1400,1500,0.1800
7.7853,1536,1400,1500,0.1800
7.7904,1537,1400,1500,0.1800
7.7955,1538,1400,1500,0.1800
7.8005,1539,1400,1500,0.1800
7.8056,1540,1400,1500,0.1800
7.8107,1541,1400,1500,0.1800
7.8157,1542,1400,1500,0.1800
7.8208,1543,1400,1500,0.1800
7.8258,1544,1400,1500,0.1800
7.8309,1545,1400,1500,0.1800
7.8360,1546,1400,1500,0.1800
7.8410,1547,1400,1500,0.1800
7.8461,1548,1400,1500,0.1800
7.8511,1549,1400,1500,0.1800
7.8562,1550,1400,1500,0.1800
7.8613,1551,1400,1500,0.1800
7.8663,1552,1400,1500,0.1800
7.8714,1553,1400,1500,0.1800
7.8764,1554,1400,1500,0.1800
7.8815,1555,1400,1500,0.1800
7.8866,1556,1400,1500,0.1800
7.8916,1557,1400,1500,0.1800
7.8967,1558,1400,1500,0.1800
7.9017,1559,1400,1500,0.1800
7.9068,1560,1400,1500,0.1800
7.9119,1561,1400,1500,0.1800
7.9170,1562,1400,1500,0.1800
7.9220,1563,1400,1500,0.1800
7.9271,1564,1400,1500,0.1800
7.9321,1565,1400,1500,0.1800
7.9372,1566,1400,1500,0.1800
7.9423,1567,1400,1500,0.1800
7.9473,1568,1400,1500,0.1800
7.9524,1569,1400,1500,0.1800
7.9575,1570,1400,1500,0.1800
7.9625,1571,1400,1500,0.1800
7.9676,1572,1400,1500,0.1800
7.9726,1573,1400,1500,0.1800
7.9777,1574,1400,1500,0.1800
7.9828,1575,1400,1500,0.1800
7.9878,1576,1400,1500,0.1800
7.9929,1577,1400,1500,0.1800
7.9979,1578,1400,1500,0.1800
8.0030,1579,1400,1500,0.1800
8.0081,1580,1400,1500,0.1800
8.0131,1581,1400,1500,0.1800
8.0182,1582,1400,1500,0.1800
8.0233,1583,1400,1500,0.1800
8.0283,1584,1400,1500,0.1800
8.0334,1585,1400,1500,0.1800
8.0384,1586,1400,1500,0.1800
8.0435,1587,1400,1500,0.1800
8.0486,1588,1400,1500,0.1800
8.0536,1589,1400,1500,0.1800
8.0587,1590,1400,1500,0.1800
8.0637,1591,1400,1500,0.1800
8.0688,1592,1400,1500,0.1800
8.0739,1593,1400,1500,0.1800
8.0789,1594,1400,1500,0.1800
8.0840,1595,1400,1500,0.1800
8.0890,1596,1400,1500,0.1800
8.0941,1597,1400,1500,0.1800
8.0992,1598,1400,1500,0.1800
8.1042,1599,1400,1500,0.1800
8.1093,1600,1400,1500,0.1800
8.1143,1601,1400,1500,0.1800
8.1194,1602,1400,1500,0.1800
8.1245,1603,1400,1500,0.1800
8.1295,1604,1400,1500,0.1800
8.1346,1605,1400,1500,0.1800
8.1397,1606,1400,1500,0.1800
8.1447,1607,1400,1500,0.1800
8.1498,1608,1400,1500,0.1800
8.1548,1609,1400,1500,0.1800
8.1599,1610,1400,1500,0.1800
8.1650,1611,1400,1500,0.1800
8.1700,1612,1400,1500,0.1800
8.1751,1613,1400,1500,0.1800
8.1802,1614,1400,1500,0.1800
8.1852,1615,1400,1500,0.1800
8.1903,1616,1400,1500,0.1800
8.1954,1617,1400,1500,0.1800
8.2004,1618,1400,1500,0.1800
8.2055,1619,1400,1500,0.1800
8.2105,1620,1400,1500,0.1800
8.2156,1621,1400,1500,0.1800
8.2207,1622,1400,1500,0.1800
8.2257,1623,1400,1500,0.1800
8.2308,1624,1400,1500,0.1800
8.2359,1625,1400,1500,0.1800
8.2409,1626,1400,1500,0.1800
8.2460,1627,1400,1500,0.1800
8.2511,1628,1400,1500,0.1800
8.2561,1629,1400,1500,0.1800
8.2612,1630,1400,1500,0.1800
8.2662,1631,1400,1500,0.1800
8.2713,1632,1400,1500,0.1800
8.2764,1633,1400,1500,0.1800
8.2814,1634,1400,1500,0.1800
8.2865,1635,1400,1500,0.1800
8.2915,1636,1400,1500,0.1800
8.2966,1637,1400,1500,0.1800
8.3017,1638,1400,1500,0.1800
8.3067,1639,1400,1500,0.1800
8.3118,1640,1400,1500,0.1800
8.3168,1641,1400,1500,0.1800
8.3219,1642,1400,1500,0.1800
8.3270,1643,1400,1500,0.1800
8.3320,1644,1400,1500,0.1800
8.3371,1645,1400,1500,0.1800
8.3422,1646,1400,1500,0.1800
8.3472,1647,1400,1500,0.1800
8.3523,1648,1400,1500,0.1800
8.3574,1649,1400,1500,0.1800
8.3625,1650,1400,1500,0.1800
8.3676,1651,1400,1500,0.1800
8.3726,1652,1400,1500,0.1800
8.3777,1653,1400,1500,0.1800
8.3828,1654,1400,1500,0.1800
8.3878,1655,1400,1500,0.1800
8.3929,1656,1400,1500,0.1800
8.3979,1657,1400,1500,0.1800
8.4030,1658,1400,1500,0.1800
8.4081,1659,1400,1500,0.1800
8.4131,1660,1400,1500,0.1800
8.4182,1661,1400,1500,0.1800
8.4233,1662,1400,1500,0.1800
8.4283,1663,1400,1500,0.1800
8.4334,1664,1400,1500,0.1800
8.4384,1665,1400,1500,0.1800
8.4435,1666,1400,1500,0.1800
8.4486,1667,1400,1500,0.1800
8.4536,1668,1400,1500,0.1800
8.4587,1669,1400,1500,0.1800
8.4637,1670,1400,1500,0.1800
8.4688,1671,1400,1500,0.1800
8.4739,1672,1400,1500,0.1800
8.4789,1673,1400,1500,0.1800
8.4840,1674,1400,1500,0.1800
8.4890,1675,1400,1500,0.1800
8.4941,1676,1400,1500,0.1800
8.4992,1677,1400,1500,0.1800
8.5042,1678,1400,1500,0.1800
8.5093,1679,1400,1500,0.1800
8.5143,1680,1400,1500,0.1800
8.5194,1681,1400,1500,0.1800
8.5245,1682,1400,1500,0.1800
8.5295,1683,1400,1500,0.1800
8.5346,1684,1400,1500,0.1800
8.5396,1685,1400,1500,0.1800
8.5447,1686,1400,1500,0.1800
8.5498,1687,1400,1500,0.1800
8.5549,1688,1400,1500,0.1800
8.5599,1689,1400,1500,0.1800
8.5650,1690,1400,1500,0.1800
8.5700,1691,1400,1500,0.1800
8.5751,1692,1400,1500,0.1800
8.5802,1693,1400,1500,0.1800
8.5852,1694,1400,1500,0.1800
8.5903,1695,1400,1500,0.1800
8.5953,1696,1400,1500,0.1800
8.6004,1697,1400,1500,0.1800
8.6055,1698,1400,1500,0.1800
8.6105,1699,1400,1500,0.1800
8.6156,1700,1400,1500,0.1800
8.6207,1701,1400,1500,0.1800
8.6257,1702,1400,1500,0.1800
8.6308,1703,1400,1500,0.1800
8.6358,1704,1400,1500,0.1800
8.6409,1705,1400,1500,0.1800
8.6460,1706,1400,1500,0.1800
8.6511,1707,1400,1500,0.1800
8.6561,1708,1400,1500,0.1800
8.6612,1709,1400,1500,0.1800
8.6662,1710,1400,1500,0.1800
8.6713,1711,1400,1500,0.1800
8.6764,1712,1400,1500,0.1800
8.6815,1713,1400,1500,0.1800
8.6865,1714,1400,1500,0.1800
8.6916,1715,1400,1500,0.1800
8.6967,1716,1400,1500,0.1800
8.7017,1717,1400,1500,0.1800
8.7068,1718,1400,1500,0.1800
8.7119,1719,1400,1500,0.1800
8.7169,1720,1400,1500,0.1800
8.7220,1721,1400,1500,0.1800
8.7271,1722,1400,1500,0.1800
8.7321,1723,1400,1500,0.1800
8.7372,1724,1400,1500,0.1800
8.7422,1725,1400,1500,0.1800
8.7473,1726,1400,1500,0.1800
8.7524,1727,1400,1500,0.1800
8.7574,1728,1400,1500,0.1800
8.7625,1729,1400,1500,0.1800
8.7675,1730,1400,1500,0.1800
8.7726,1731,1400,1500,0.1800
8.7777,1732,1400,1500,0.1800
8.7827,1733,1400,1500,0.1800
8.7878,1734,1400,1500,0.1800
8.7929,1735,1400,1500,0.1800
8.7979,1736,1400,1500,0.1800
8.8030,1737,1400,1500,0.1800
8.8081,1738,1400,1500,0.1800
8.8131,1739,1400,1500,0.1800
8.8182,1740,1400,1500,0.1800
8.8232,1741,1400,1500,0.1800
8.8283,1742,1400,1500,0.1800
8.8334,1743,1400,1500,0.1800
8.8384,1744,1400,1500,0.1800
8.8435,1745,1400,1500,0.1800
8.8485,1746,1400,1500,0.1800
8.8536,1747,1400,1500,0.1800
8.8587,1748,1400,1500,0.1800
8.8637,1749,1400,1500,0.1800
8.8688,1750,1400,1500,0.1800
8.8738,1751,1400,1500,0.1800
8.8789,1752,1400,1500,0.1800
8.8840,1753,1400,1500,0.1800
8.8890,1754,1400,1500,0.1800
8.8941,1755,1400,1500,0.1800
8.8992,1756,1400,1500,0.1800
8.9042,1757,1400,1500,0.1800
8.9093,1758,1400,1500,0.1800
8.9143,1759,1400,1500,0.1800
8.9194,1760,1400,1500,0.1800
8.9245,1761,1400,1500,0.1800
8.9296,1762,1400,1500,0.1800
8.9346,1763,1400,1500,0.1800
8.9397,1764,1400,1500,0.1800
8.9447,1765,1400,1500,0.1800
8.9498,1766,1400,1500,0.1800
8.9549,1767,1400,1500,0.1800
8.9599,1768,1400,1500,0.1800
8.9650,1769,1400,1500,0.1800
8.9701,1770,1400,1500,0.1800
8.9751,1771,1400,1500,0.1800
8.9802,1772,1400,1500,0.1800
8.9852,1773,1400,1500,0.1800
8.9903,1774,1400,1500,0.1800
8.9954,1775,1400,1500,0.1800
9.0004,1776,1400,1500,0.1800
9.0058,1777,1350,1500,0.1800
9.0108,1778,1350,1500,0.1800
9.0159,1779,1350,1500,0.1800
9.0210,1780,1350,1500,0.1800
9.0260,1781,1350,1500,0.1800
9.0311,1782,1350,1500,0.1800
9.0362,1783,1350,1500,0.1800
9.0412,1784,1350,1500,0.1800
9.0463,1785,1350,1500,0.1800
9.0513,1786,1350,1500,0.1800
9.0564,1787,1350,1500,0.1800
9.0615,1788,1350,1500,0.1800
9.0665,1789,1350,1500,0.1800
9.0716,1790,1350,1500,0.1800
9.0766,1791,1350,1500,0.1800
9.0817,1792,1350,1500,0.1800
9.0868,1793,1350,1500,0.1800
9.0918,1794,1350,1500,0.1800
9.0969,1795,1350,1500,0.1800
9.1020,1796,1350,1500,0.1800
9.1070,1797,1350,1500,0.1800
9.1121,1798,1350,1500,0.1800
9.1171,1799,1350,1500,0.1800
9.1222,1800,1350,1500,0.1800
9.1273,1801,1350,1500,0.1800
9.1323,1802,1350,1500,0.1800
9.1374,1803,1350,1500,0.1800
9.1425,1804,1350,1500,0.1800
9.1475,1805,1350,1500,0.1800
9.1526,1806,1350,1500,0.1800
9.1577,1807,1350,1500,0.1800
9.1627,1808,1350,1500,0.1800
9.1678,1809,1350,1500,0.1800
9.1728,1810,1350,1500,0.1800
9.1779,1811,1350,1500,0.1800
9.1830,1812,1350,1500,0.1800
9.1880,1813,1350,1500,0.1800
9.1931,1814,1350,1500,0.1800
9.1982,1815,1350,1500,0.1800
9.2032,1816,1350,1500,0.1800
9.2083,1817,1350,1500,0.1800
9.2133,1818,1350,1500,0.1800
9.2184,1819,1350,1500,0.1800
9.2234,1820,1350,1500,0.1800
9.2285,1821,1350,1500,0.1800
9.2336,1822,1350,1500,0.1800
9.2386,1823,1350,1500,0.1800
9.2437,1824,1350,1500,0.1800
9.2487,1825,1350,1500,0.1800
9.2538,1826,1350,1500,0.1800
9.2589,1827,1350,1500,0.1800
9.2639,1828,1350,1500,0.1800
9.2690,1829,1350,1500,0.1800
9.2740,1830,1350,1500,0.1800
9.2791,1831,1350,1500,0.1800
9.2842,1832,1350,1500,0.1800
9.2892,1833,1350,1500,0.1800
9.2943,1834,1350,1500,0.1800
9.2993,1835,1350,1500,0.1800
9.3044,1836,1350,1500,0.1800
9.3095,1837,1350,1500,0.1800
9.3145,1838,1350,1500,0.1800
9.3196,1839,1350,1500,0.1800
9.3246,1840,1350,1500,0.1800
9.3297,1841,1350,1500,0.1800
9.3348,1842,1350,1500,0.1800
9.3398,1843,1350,1500,0.1800
9.3449,1844,1350,1500,0.1800
9.3500,1845,1350,1500,0.1800
9.3550,1846,1350,1500,0.1800
9.3601,1847,1350,1500,0.1800
9.3651,1848,1350,1500,0.1800
9.3702,1849,1350,1500,0.1800
9.3753,1850,1350,1500,0.1800
9.3803,1851,1350,1500,0.1800
9.3854,1852,1350,1500,0.1800
9.3905,1853,1350,1500,0.1800
9.3955,1854,1350,1500,0.1800
9.4006,1855,1350,1500,0.1800
9.4056,1856,1350,1500,0.1800
9.4107,1857,1350,1500,0.1800
9.4158,1858,1350,1500,0.1800
9.4208,1859,1350,1500,0.1800
9.4259,1860,1350,1500,0.1800
9.4310,1861,1350,1500,0.1800
9.4360,1862,1350,1500,0.1800
9.4411,1863,1350,1500,0.1800
9.4461,1864,1350,1500,0.1800
9.4512,1865,1350,1500,0.1800
9.4563,1866,1350,1500,0.1800
9.4613,1867,1350,1500,0.1800
9.4664,1868,1350,1500,0.1800
9.4714,1869,1350,1500,0.1800
9.4765,1870,1350,1500,0.1800
9.4816,1871,1350,1500,0.1800
9.4866,1872,1350,1500,0.1800
9.4917,1873,1350,1500,0.1800
9.4967,1874,1350,1500,0.1800
9.5018,1875,1350,1500,0.1800
9.5069,1876,1350,1500,0.1800
9.5119,1877,1350,1500,0.1800
9.5170,1878,1350,1500,0.1800
9.5220,1879,1350,1500,0.1800
9.5271,1880,1350,1500,0.1800
9.5322,1881,1350,1500,0.1800
9.5372,1882,1350,1500,0.1800
9.5423,1883,1350,1500,0.1800
9.5474,1884,1350,1500,0.1800
9.5524,1885,1350,1500,0.1800
9.5575,1886,1350,1500,0.1800
9.5625,1887,1350,1500,0.1800
9.5676,1888,1350,1500,0.1800
9.5727,1889,1350,1500,0.1800
9.5777,1890,1350,1500,0.1800
9.5828,1891,1350,1500,0.1800
9.5879,1892,1350,1500,0.1800
9.5929,1893,1350,1500,0.1800
9.5980,1894,1350,1500,0.1800
9.6030,1895,1350,1500,0.1800
9.6081,1896,1350,1500,0.1800
9.6132,1897,1350,1500,0.1800
9.6182,1898,1350,1500,0.1800
9.6233,1899,1350,1500,0.1800
9.6284,1900,1350,1500,0.1800
9.6334,1901,1350,1500,0.1800
9.6385,1902,1350,1500,0.1800
9.6435,1903,1350,1500,0.1800
9.6486,1904,1350,1500,0.1800
9.6537,1905,1350,1500,0.1800
9.6587,1906,1350,1500,0.1800
9.6638,1907,1350,1500,0.1800
9.6688,1908,1350,1500,0.1800
9.6739,1909,1350,1500,0.1800
9.6790,1910,1350,1500,0.1800
9.6840,1911,1350,1500,0.1800
9.6891,1912,1350,1500,0.1800
9.6941,1913,1350,1500,0.1800
9.6992,1914,1350,1500,0.1800
9.7043,1915,1350,1500,0.1800
9.7093,1916,1350,1500,0.1800
9.7144,1917,1350,1500,0.1800
9.7194,1918,1350,1500,0.1800
9.7245,1919,1350,1500,0.1800
9.7296,1920,1350,1500,0.1800
9.7346,1921,1350,1500,0.1800
9.7397,1922,1350,1500,0.1800
9.7448,1923,1350,1500,0.1800
9.7498,1924,1350,1500,0.1800
9.7549,1925,1350,1500,0.1800
9.7599,1926,1350,1500,0.1800
9.7650,1927,1350,1500,0.1800
9.7701,1928,1350,1500,0.1800
9.7752,1929,1350,1500,0.1800
9.7802,1930,1350,1500,0.1800
9.7853,1931,1350,1500,0.1800
9.7903,1932,1350,1500,0.1800
9.7954,1933,1350,1500,0.1800
9.8005,1934,1350,1500,0.1800
9.8055,1935,1350,1500,0.1800
9.8106,1936,1350,1500,0.1800
9.8157,1937,1350,1500,0.1800
9.8207,1938,1350,1500,0.1800
9.8258,1939,1350,1500,0.1800
9.8309,1940,1350,1500,0.1800
9.8359,1941,1350,1500,0.1800
9.8410,1942,1350,1500,0.1800
9.8460,1943,1350,1500,0.1800
9.8511,1944,1350,1500,0.1800
9.8562,1945,1350,1500,0.1800
9.8612,1946,1350,1500,0.1800
9.8663,1947,1350,1500,0.1800
9.8713,1948,1350,1500,0.1800
9.8764,1949,1350,1500,0.1800
9.8815,1950,1350,1500,0.1800
9.8865,1951,1350,1500,0.1800
9.8916,1952,1350,1500,0.1800
9.8966,1953,1350,1500,0.1800
9.9017,1954,1350,1500,0.1800
9.9068,1955,1350,1500,0.1800
9.9118,1956,1350,1500,0.1800
9.9169,1957,1350,1500,0.1800
9.9219,1958,1350,1500,0.1800
9.9270,1959,1350,1500,0.1800
9.9321,1960,1350,1500,0.1800
9.9371,1961,1350,1500,0.1800
9.9422,1962,1350,1500,0.1800
9.9473,1963,1350,1500,0.1800
9.9523,1964,1350,1500,0.1800
9.9574,1965,1350,1500,0.1800
9.9624,1966,1350,1500,0.1800
9.9675,1967,1350,1500,0.1800
9.9726,1968,1350,1500,0.1800
9.9776,1969,1350,1500,0.1800
9.9827,1970,1350,1500,0.1800
9.9878,1971,1350,1500,0.1800
9.9929,1972,1350,1500,0.1800
9.9980,1973,1350,1500,0.1800
10.0030,1974,1350,1500,0.1800
10.0081,1975,1350,1500,0.1800
10.0132,1976,1350,1500,0.1800
10.0183,1977,1350,1500,0.1800
10.0234,1978,1350,1500,0.1800
10.0285,1979,1350,1500,0.1800
10.0336,1980,1350,1500,0.1800
10.0387,1981,1350,1500,0.1800
10.0438,1982,1350,1500,0.1800
10.0489,1983,1350,1500,0.1800
10.0540,1984,1350,1500,0.1800
10.0591,1985,1350,1500,0.1800
10.0642,1986,1350,1500,0.1800
10.0693,1987,1350,1500,0.1800
10.0744,1988,1350,1500,0.1800
10.0795,1989,1350,1500,0.1800
10.0847,1990,1350,1500,0.1800
10.0898,1991,1350,1500,0.1800
10.0949,1992,1350,1500,0.1800
10.1000,1993,1350,1500,0.1800
10.1052,1994,1350,1500,0.1800
10.1103,1995,1350,1500,0.1800
10.1154,1996,1350,1500,0.1800
10.1205,1997,1350,1500,0.1800
10.1256,1998,1350,1500,0.1800
10.1307,1999,1350,1500,0.1800
10.1358,2000,1350,1500,0.1800
10.1410,2001,1350,1500,0.1800
10.1461,2002,1350,1500,0.1800
10.1512,2003,1350,1500,0.1800
10.1563,2004,1350,1500,0.1800
10.1614,2005,1350,1500,0.1800
10.1666,2006,1350,1500,0.1800
10.1717,2007,1350,1500,0.1800
10.1768,2008,1350,1500,0.1800
10.1819,2009,1350,1500,0.1800
10.1870,2010,1350,1500,0.1800
10.1921,2011,1350,1500,0.1800
10.1972,2012,1350,1500,0.1800
10.2023,2013,1350,1500,0.1800
10.2074,2014,1350,1500,0.1800
10.2125,2015,1350,1500,0.1800
10.2175,2016,1350,1500,0.1800
10.2226,2017,1350,1500,0.1800
10.2277,2018,1350,1500,0.1800
10.2328,2019,1350,1500,0.1800
10.2379,2020,1350,1500,0.1800
10.2429,2021,1350,1500,0.1800
10.2480,2022,1350,1500,0.1800
10.2531,2023,1350,1500,0.1800
10.2581,2024,1350,1500,0.1800
10.2632,2025,1350,1500,0.1800
10.2682,2026,1350,1500,0.1800
10.2733,2027,1350,1500,0.1800
10.2784,2028,1350,1500,0.1800
10.2834,2029,1350,1500,0.1800
10.2885,2030,1350,1500,0.1800
10.2936,2031,1350,1500,0.1800
10.2986,2032,1350,1500,0.1800
10.3037,2033,1350,1500,0.1800
10.3088,2034,1350,1500,0.1800
10.3139,2035,1350,1500,0.1800
10.3190,2036,1350,1500,0.1800
10.3241,2037,1350,1500,0.1800
10.3292,2038,1350,1500,0.1800
10.3343,2039,1350,1500,0.1800
10.3393,2040,1350,1500,0.1800
10.3444,2041,1350,1500,0.1800
10.3495,2042,1350,1500,0.1800
10.3545,2043,1350,1500,0.1800
10.3596,2044,1350,1500,0.1800
10.3647,2045,1350,1500,0.1800
10.3698,2046,1350,1500,0.1800
10.3749,2047,1350,1500,0.1800
10.3799,2048,1350,1500,0.1800
10.3850,2049,1350,1500,0.1800
10.3900,2050,1350,1500,0.1800
10.3951,2051,1350,1500,0.1800
10.4001,2052,1350,1500,0.1800
10.4052,2053,1350,1500,0.1800
10.4103,2054,1350,1500,0.1800
10.4153,2055,1350,1500,0.1800
10.4204,2056,1350,1500,0.1800
10.4255,2057,1350,1500,0.1800
10.4305,2058,1350,1500,0.1800
10.4356,2059,1350,1500,0.1800
10.4406,2060,1350,1500,0.1800
10.4457,2061,1350,1500,0.1800
10.4508,2062,1350,1500,0.1800
10.4558,2063,1350,1500,0.1800
10.4609,2064,1350,1500,0.1800
10.4659,2065,1350,1500,0.1800
10.4710,2066,1350,1500,0.1800
10.4761,2067,1350,1500,0.1800
10.4811,2068,1350,1500,0.1800
10.4862,2069,1350,1500,0.1800
10.4912,2070,1350,1500,0.1800
10.4963,2071,1350,1500,0.1800
10.5014,2072,1350,1500,0.1800
10.5064,2073,1350,1500,0.1800
10.5115,2074,1350,1500,0.1800
10.5166,2075,1350,1500,0.1800
10.5216,2076,1350,1500,0.1800
10.5267,2077,1350,1500,0.1800
10.5318,2078,1350,1500,0.1800
10.5368,2079,1350,1500,0.1800
10.5419,2080,1350,1500,0.1800
10.5469,2081,1350,1500,0.1800
10.5520,2082,1350,1500,0.1800
10.5571,2083,1350,1500,0.1800
10.5621,2084,1350,1500,0.1800
10.5672,2085,1350,1500,0.1800
10.5723,2086,1350,1500,0.1800
10.5773,2087,1350,1500,0.1800
10.5824,2088,1350,1500,0.1800
10.5874,2089,1350,1500,0.1800
10.5925,2090,1350,1500,0.1800
10.5975,2091,1350,1500,0.1800
10.6026,2092,1350,1500,0.1800
10.6077,2093,1350,1500,0.1800
10.6127,2094,1350,1500,0.1800
10.6178,2095,1350,1500,0.1800
10.6229,2096,1350,1500,0.1800
10.6279,2097,1350,1500,0.1800
10.6330,2098,1350,1500,0.1800
10.6380,2099,1350,1500,0.1800
10.6431,2100,1350,1500,0.1800
10.6482,2101,1350,1500,0.1800
10.6532,2102,1350,1500,0.1800
10.6583,2103,1350,1500,0.1800
10.6634,2104,1350,1500,0.1800
10.6684,2105,1350,1500,0.1800
10.6735,2106,1350,1500,0.1800
10.6785,2107,1350,1500,0.1800
10.6836,2108,1350,1500,0.1800
10.6887,2109,1350,1500,0.1800
10.6937,2110,1350,1500,0.1800
10.6988,2111,1350,1500,0.1800
10.7039,2112,1350,1500,0.1800
10.7089,2113,1350,1500,0.1800
10.7140,2114,1350,1500,0.1800
10.7191,2115,1350,1500,0.1800
10.7242,2116,1350,1500,0.1800
10.7293,2117,1350,1500,0.1800
10.7344,2118,1350,1500,0.1800
10.7395,2119,1350,1500,0.1800
10.7446,2120,1350,1500,0.1800
10.7496,2121,1350,1500,0.1800
10.7547,2122,1350,1500,0.1800
10.7598,2123,1350,1500,0.1800
10.7649,2124,1350,1500,0.1800
10.7700,2125,1350,1500,0.1800
10.7751,2126,1350,1500,0.1800
10.7802,2127,1350,1500,0.1800
10.7852,2128,1350,1500,0.1800
10.7903,2129,1350,1500,0.1800
10.7953,2130,1350,1500,0.1800
10.8004,2131,1350,1500,0.1800
10.8055,2132,1350,1500,0.1800
10.8105,2133,1350,1500,0.1800
10.8156,2134,1350,1500,0.1800
10.8206,2135,1350,1500,0.1800
10.8257,2136,1350,1500,0.1800
10.8308,2137,1350,1500,0.1800
10.8358,2138,1350,1500,0.1800
10.8409,2139,1350,1500,0.1800
10.8460,2140,1350,1500,0.1800
10.8510,2141,1350,1500,0.1800
10.8561,2142,1350,1500,0.1800
10.8611,2143,1350,1500,0.1800
10.8662,2144,1350,1500,0.1800
10.8713,2145,1350,1500,0.1800
10.8763,2146,1350,1500,0.1800
10.8814,2147,1350,1500,0.1800
10.8864,2148,1350,1500,0.1800
10.8915,2149,1350,1500,0.1800
10.8966,2150,1350,1500,0.1800
10.9016,2151,1350,1500,0.1800
10.9067,2152,1350,1500,0.1800
10.9117,2153,1350,1500,0.1800
10.9168,2154,1350,1500,0.1800
10.9219,2155,1350,1500,0.1800
10.9269,2156,1350,1500,0.1800
10.9320,2157,1350,1500,0.1800
10.9370,2158,1350,1500,0.1800
10.9421,2159,1350,1500,0.1800
10.9472,2160,1350,1500,0.1800
10.9522,2161,1350,1500,0.1800
10.9573,2162,1350,1500,0.1800
10.9624,2163,1350,1500,0.1800
10.9674,2164,1350,1500,0.1800
10.9725,2165,1350,1500,0.1800
10.9775,2166,1350,1500,0.1800
10.9826,2167,1350,1500,0.1800
10.9877,2168,1350,1500,0.1800
10.9927,2169,1350,1500,0.1800
10.9978,2170,1350,1500,0.1800
11.0029,2171,1350,1500,0.1800
11.0079,2172,1350,1500,0.1800
11.0130,2173,1350,1500,0.1800
11.0180,2174,1350,1500,0.1800
11.0231,2175,1350,1500,0.1800
11.0282,2176,1350,1500,0.1800
11.0332,2177,1350,1500,0.1800
11.0383,2178,1350,1500,0.1800
11.0434,2179,1350,1500,0.1800
11.0485,2180,1350,1500,0.1800
11.0535,2181,1350,1500,0.1800
11.0586,2182,1350,1500,0.1800
11.0636,2183,1350,1500,0.1800
11.0687,2184,1350,1500,0.1800
11.0738,2185,1350,1500,0.1800
11.0788,2186,1350,1500,0.1800
11.0839,2187,1350,1500,0.1800
11.0889,2188,1350,1500,0.1800
11.0940,2189,1350,1500,0.1800
11.0991,2190,1350,1500,0.1800
11.1041,2191,1350,1500,0.1800
11.1092,2192,1350,1500,0.1800
