wall,t,offset,pwm,angle,gz
1786718731.6738741,15.42000095100002,90,1410,2.350143358297146,0.0
1786718731.695718,15.440000859999941,90,1410,2.350143358297146,0.0
1786718731.7151134,15.460001102999968,90,1410,2.350143358297146,0.0
1786718731.73387,15.480000734999976,90,1410,2.350143358297146,0.0
1786718731.7561965,15.500001347999955,90,1410,2.350143358297146,0.0
1786718731.7732615,15.520001219999926,90,1410,2.350143358297146,0.0
1786718731.7948992,15.540000925999948,90,1410,2.350143358297146,0.0
1786718731.8148499,15.560001038999985,90,1410,2.350143358297146,0.0
1786718731.8332703,15.580000893000033,90,1410,2.350143358297146,0.0
1786718731.8560572,15.600001118000023,90,1410,2.350143358297146,0.0
1786718731.8732762,15.620000989999994,90,1410,2.350143358297146,0.0
1786718731.8948839,15.640001010999981,90,1410,2.350143358297146,0.0
1786718731.9148057,15.660000994000029,90,1410,2.350143358297146,0.0
1786718731.9332323,15.680000662999987,90,1410,2.350143358297146,0.0
1786718731.9560177,15.700000923999937,90,1410,2.350143358297146,0.0
1786718731.9732788,15.720001147999938,90,1410,2.350143358297146,0.0
1786718731.994719,15.740001038999935,90,1410,2.350143358297146,0.0
1786718732.0147972,15.760000837999996,90,1410,2.350143358297146,0.0
1786718732.0332665,15.78000065499998,90,1410,2.350143358297146,0.0
1786718732.0561152,15.800001398999939,90,1410,2.350143358297146,0.0
1786718732.073264,15.820001013000024,90,1410,2.350143358297146,0.0
1786718732.0948076,15.840000978000035,90,1410,2.3503799267826366,0.0
1786718732.1147702,15.860001091999948,90,1410,2.3503799267826366,0.0
1786718732.1332502,15.880000965000022,90,1410,2.3503799267826366,0.0
1786718732.1560116,15.900000931000022,90,1410,2.3503799267826366,0.0
1786718732.1731977,15.920001043999946,90,1410,2.3503799267826366,0.0
1786718732.1947045,15.940000879999957,90,1410,2.3503799267826366,0.0
1786718732.214698,15.960000900999944,90,1410,2.3503799267826366,0.0
1786718732.2330782,15.980000923000034,90,1410,2.3503799267826366,0.0
1786718732.2558882,16.00000098099997,90,1410,2.3602654244044174,0.0
1786718732.2730367,16.020001186999934,90,1410,2.3602654244044174,0.0
1786718732.294578,16.040000985999995,90,1410,2.3602654244044174,0.0
1786718732.3145652,16.060000877999983,90,1410,2.3602654244044174,0.0
1786718732.3329577,16.08000063999998,90,1410,2.3602654244044174,0.0
1786718732.355673,16.100000789999967,90,1410,2.3602654244044174,0.0
1786718732.3728726,16.120001014999957,90,1410,2.3602654244044174,0.0
1786718732.3944345,16.140000685000018,90,1410,2.3602654244044174,0.0
1786718732.4144075,16.160000946999958,90,1410,2.3602654244044174,0.0
1786718732.4328034,16.180000985999982,90,1410,2.3602654244044174,0.0
1786718732.4555683,16.200000821999993,90,1410,2.3602654244044174,0.0
1786718732.47282,16.22000080600003,90,1410,2.3602654244044174,0.0
1786718732.4943788,16.240001215999996,90,1410,2.3602654244044174,0.0
1786718732.5142481,16.26000090399998,90,1410,2.3602654244044174,0.0
1786718732.532805,16.280000814000005,90,1410,2.3602654244044174,0.0
1786718732.5554516,16.30000105800002,90,1410,2.370150843624174,0.0
1786718732.572948,16.320001115999958,90,1410,2.370150843624174,0.0
1786718732.5941496,16.340001081999958,90,1410,2.370150843624174,0.0
1786718732.614076,16.360000972999956,90,1410,2.370150843624174,0.0
1786718732.6329412,16.380001383000035,90,1410,2.370150843624174,0.0
1786718732.655947,16.400001349000036,90,1410,2.3699334101411864,0.0
1786718732.6728673,16.420001221999996,90,1410,2.3699334101411864,0.0
1786718732.6941028,16.440001279999933,90,1410,2.3699334101411864,0.0
1786718732.7141507,16.460000894000018,90,1410,2.3699334101411864,0.0
1786718732.7328305,16.48000113699993,90,1410,2.3699334101411864,0.0
1786718732.7558084,16.500001010000005,90,1410,2.3699334101411864,0.0
1786718732.7728128,16.520001271999945,90,1410,2.3699334101411864,0.0
1786718732.7945075,16.540000867000003,90,1410,2.3699334101411864,0.0
1786718732.8144093,16.560000999999943,90,1410,2.3699334101411864,0.0
1786718732.832819,16.580001057999993,90,1410,2.3699334101411864,0.0
1786718732.8557837,16.600001246000033,90,1410,2.370150843624174,-0.001953125
1786718732.8728192,16.62000091499999,90,1410,2.370150843624174,-0.001953125
1786718732.8957055,16.640000991999955,90,1410,2.3747903696812216,0.001953125
1786718732.9127996,16.660000846000003,90,1410,2.3747903696812216,0.001953125
1786718732.9328458,16.680000886000016,90,1410,2.3747903696812216,0.001953125
1786718732.9556477,16.700001073999942,90,1410,2.3750278602842627,0.0
1786718732.9727976,16.720000817000027,90,1410,2.3750278602842627,0.0
1786718732.9957068,16.74000124600002,90,1410,2.3800562707634754,0.0
1786718733.0128088,16.760001229999943,90,1410,2.3800562707634754,0.0
1786718733.0327985,16.780001233000007,90,1410,2.3800562707634754,0.0
1786718733.0555205,16.80000127400001,90,1410,2.3798183398803303,0.001953125
1786718733.072846,16.820001091999984,90,1410,2.3798183398803303,0.001953125
1786718733.0954127,16.840000798999995,90,1410,2.380036184295591,-0.001953125
1786718733.112804,16.860001153999974,90,1410,2.380036184295591,-0.001953125
1786718733.1327968,16.88000091599997,90,1410,2.380036184295591,-0.001953125
1786718733.1552787,16.90000084600001,90,1410,2.375008214096482,-0.001953125
1786718733.1727934,16.920001052999964,90,1410,2.375008214096482,-0.001953125
1786718733.1940699,16.940001241000004,90,1410,2.3747903696812216,-0.001953125
1786718733.2142015,16.960001336999994,90,1410,2.3747903696812216,-0.001953125
1786718733.2328281,16.98000126599993,90,1410,2.3747903696812216,-0.001953125
1786718733.255348,17.000001398999984,90,1410,2.370150843624174,0.0
1786718733.2730074,17.020001438999998,90,1410,2.370150843624174,0.0
1786718733.2952983,17.04000135000001,90,1410,2.370150843624174,0.0
1786718733.3127882,17.060000704999993,90,1410,2.370150843624174,0.0
1786718733.3328118,17.08000072699997,90,1410,2.370150843624174,0.0
1786718733.35513,17.10000069299997,90,1410,2.370150843624174,0.0
1786718733.372797,17.12000078899996,90,1410,2.370150843624174,0.0
1786718733.3951097,17.140001087999963,90,1410,2.3699334101411864,0.0
1786718733.412809,17.160000776999937,90,1410,2.3699334101411864,0.0
1786718733.432838,17.180000872999926,90,1410,2.3699334101411864,0.0
1786718733.4559135,17.200000894000027,90,1410,2.3650764137404963,0.0
1786718733.472814,17.220001082999943,90,1410,2.3650764137404963,0.0
1786718733.495347,17.240000992999967,90,1410,2.3650764137404963,-0.001953125
1786718733.5128124,17.260000959999957,90,1410,2.3650764137404963,-0.001953125
1786718733.5327964,17.28000086999998,90,1410,2.3650764137404963,-0.001953125
1786718733.5552235,17.30000092900002,90,1410,2.3650764137404963,-0.001953125
1786718733.572906,17.320001265999963,90,1410,2.3650764137404963,-0.001953125
1786718733.5965602,17.340000936000024,90,1410,2.3604568711515697,0.001953125
1786718733.6127973,17.36000121699999,90,1410,2.3604568711515697,0.001953125
1786718733.632962,17.380001127000014,90,1410,2.3604568711515697,0.001953125
1786718733.6567032,17.40000176000001,90,1410,2.3654852816307823,-0.00390625
1786718733.6728148,17.42000133800002,90,1410,2.3654852816307823,-0.00390625
1786718733.6966054,17.440001100000018,90,1410,2.3602402962831377,0.0
1786718733.712819,17.46000101100003,90,1410,2.3602402962831377,0.0
1786718733.7328017,17.48000114399997,90,1410,2.3602402962831377,0.0
1786718733.7565625,17.500001257999998,90,1410,2.3604778285754264,-0.001953125
1786718733.7728212,17.520000927999945,90,1410,2.3604778285754264,-0.001953125
1786718733.7965736,17.540001079000035,90,1410,2.365334450885797,-0.001953125
1786718733.8128178,17.560000748999983,90,1410,2.365334450885797,-0.001953125
1786718733.8327937,17.580001141000025,90,1410,2.365334450885797,-0.001953125
1786718733.8573148,17.600001255999928,90,1410,2.36535507591023,0.001953125
1786718733.872876,17.620000870000013,90,1410,2.36535507591023,0.001953125
1786718733.8972857,17.64000102199998,90,1410,2.36535507591023,-0.001953125
1786718733.9128077,17.660000877000016,90,1410,2.36535507591023,-0.001953125
1786718733.932802,17.680000879999966,90,1410,2.36535507591023,-0.001953125
1786718733.9579525,17.70000088300003,90,1410,2.3655281556823695,0.0
1786718733.972801,17.720000905000006,90,1410,2.3655281556823695,0.0
1786718733.9965916,17.740000926999983,90,1410,2.3651381637146756,-0.001953125
1786718734.0128045,17.76000120799995,90,1410,2.3651381637146756,-0.001953125
1786718734.0340416,17.780001082000013,90,1410,2.3651381637146756,-0.001953125
1786718734.054072,17.800001066999926,90,1410,2.3699939277066733,0.0
1786718734.0727987,17.82000103400003,90,1410,2.3699939277066733,0.0
1786718734.0986345,17.84000068599994,90,1410,2.3699939277066733,0.0
1786718734.1127932,17.860000856999932,90,1410,2.3699939277066733,0.0
1786718734.134028,17.88000113800001,90,1410,2.3699939277066733,0.0
1786718734.1552749,17.900001105,90,1410,2.3699939277066733,0.0
1786718734.1729162,17.92000133099998,90,1410,2.3699939277066733,0.0
1786718734.1986492,17.940000834999978,90,1410,2.370211250635748,0.0
1786718734.2127984,17.960000801999968,90,1410,2.370211250635748,0.0
1786718734.234029,17.98000074999993,90,1410,2.3699939277066733,0.0
1786718734.2560945,18.000000883999974,90,1410,2.3699939277066733,0.0
1786718734.272808,18.020000943000014,90,1410,2.3699939277066733,0.0
1786718734.2986763,18.040000761999977,90,1410,2.3699939277066733,0.0
1786718734.3135474,18.06000067299999,90,1410,2.3699939277066733,0.0
1786718734.3348079,18.080001066000023,90,1410,2.370211250635748,0.0
1786718734.3559916,18.100000903000023,90,1410,2.370211250635748,0.0
1786718734.3735142,18.12000096199995,90,1410,2.370211250635748,0.0
1786718734.3994777,18.14000098500003,90,1410,2.3699939277066733,0.0
1786718734.4134326,18.16000109999993,90,1410,2.3699939277066733,0.0
1786718734.4353664,18.180000863000032,90,1410,2.3649645947251656,0.0
1786718734.457447,18.20000108900001,90,1410,2.3649645947251656,0.0
1786718734.4734294,18.220000871000025,90,1410,2.3649645947251656,0.0
1786718734.4987063,18.24000079999996,90,1410,2.3649645947251656,0.0
1786718734.5140762,18.260001267000007,90,1410,2.3649645947251656,0.0
1786718734.535281,18.280000845000018,90,1410,2.360108830733168,0.0
1786718734.5558825,18.300000774999944,90,1410,2.360108830733168,0.0
1786718734.574065,18.320001316000003,90,1410,2.360108830733168,0.0
1786718734.5993254,18.340000800999974,90,1410,2.3649645947251656,0.0
1786718734.613934,18.360000990000003,90,1410,2.3649645947251656,0.0
1786718734.6354668,18.380001179000033,90,1410,2.3699939277066733,0.0
1786718734.657237,18.40000131299996,90,1410,2.3699939277066733,0.0
1786718734.6738784,18.420000797999933,90,1410,2.3699939277066733,0.0
1786718734.6991842,18.440001319999965,90,1410,2.370211250635748,0.0
1786718734.7141197,18.46000121299994,90,1410,2.370211250635748,0.0
1786718734.735327,18.48000092099994,90,1410,2.370211250635748,0.0
1786718734.7570877,18.500000886999942,90,1410,2.370211250635748,0.0
1786718734.7741446,18.520001020999985,90,1410,2.370211250635748,0.0
1786718734.7992103,18.540000894999935,90,1410,2.370211250635748,0.0
1786718734.8138247,18.560001047000014,90,1410,2.370211250635748,0.0
1786718734.8347735,18.580001014000004,90,1410,2.370211250635748,0.0
1786718734.8571024,18.60000129499997,90,1410,2.370211250635748,0.0
1786718734.8738217,18.620000854999944,90,1410,2.370211250635748,0.0
1786718734.8991451,18.640001302999963,90,1410,2.369973676643184,0.0
1786718734.913831,18.660001103000013,90,1410,2.369973676643184,0.0
1786718734.9372685,18.68000099599999,90,1410,2.369973676643184,0.0
1786718734.957099,18.700001147999956,90,1410,2.369973676643184,0.0
1786718734.9738293,18.72000105899997,90,1410,2.369973676643184,0.0
1786718734.9992096,18.740001452,90,1410,2.374829814526805,0.0
1786718735.0138402,18.76000099299995,90,1410,2.374829814526805,0.0
1786718735.037396,18.78000075700004,90,1410,2.3701910364142122,0.0
1786718735.0557766,18.800001242999997,90,1410,2.3701910364142122,0.0
1786718735.073875,18.820000950999997,90,1410,2.3701910364142122,0.0
1786718735.0991578,18.840001141000016,90,1410,2.3701910364142122,0.0
1786718735.1138444,18.86000070099999,90,1410,2.3701910364142122,0.0
1786718735.1372902,18.880000908999932,90,1410,2.3701910364142122,0.0
1786718735.157084,18.900001006000025,90,1410,2.3701910364142122,0.0
1786718735.173848,18.92000102899999,90,1410,2.3701910364142122,0.0
1786718735.1991713,18.94000077399994,90,1410,2.3701910364142122,0.0
1786718735.2138565,18.96000109299996,90,1410,2.3701910364142122,0.0
1786718735.2372684,18.980001208999965,90,1410,2.364944784106683,0.0
1786718735.2571347,19.00000095400003,90,1410,2.364944784106683,0.0
1786718735.2734592,19.02000095799997,90,1410,2.364944784106683,0.0
1786718735.2991965,19.04000096300001,90,1410,2.360088609381137,0.0
1786718735.31383,19.060001208000017,90,1410,2.360088609381137,0.0
1786718735.3364744,19.080001082999956,90,1410,2.360325742928751,0.0
1786718735.357098,19.10000082800002,90,1410,2.360325742928751,0.0
1786718735.3738246,19.120001035999962,90,1410,2.360325742928751,0.0
1786718735.3984425,19.14000089199999,90,1410,2.360325742928751,0.0
1786718735.413833,19.16000109999993,90,1410,2.360325742928751,0.0
1786718735.437144,19.180000938000035,90,1410,2.360325742928751,0.0
1786718735.4571152,19.200001239000017,90,1410,2.360325742928751,0.0
1786718735.4738343,19.220000873000004,90,1410,2.360325742928751,0.0
1786718735.499176,19.240001506999988,90,1410,2.360088609381137,0.0
1786718735.513845,19.260000771000023,90,1410,2.360088609381137,0.0
1786718735.5371234,19.280001052999978,90,1410,2.355232397883043,0.0
1786718735.5557072,19.300001149999957,90,1410,2.355232397883043,-0.00390625
1786718735.5738995,19.320001303000026,90,1410,2.355232397883043,-0.00390625
1786718735.598467,19.340000843999974,90,1410,2.3502034637232327,0.0
1786718735.6138494,19.360000978000016,90,1410,2.3502034637232327,0.0
1786718735.6372907,19.380001333999985,90,1410,2.355276624189486,0.0
1786718735.6571393,19.400001245999988,90,1410,2.355276624189486,-0.001953125
1786718735.673852,19.420001139999954,90,1410,2.355276624189486,-0.001953125
1786718735.698577,19.44000112599997,90,1410,2.3502476484833608,0.001953125
1786718735.7138608,19.46000105600001,90,1410,2.3502476484833608,0.001953125
1786718735.7371445,19.48000093099995,90,1410,2.35003069951523,0.001953125
1786718735.75715,19.50000089799994,90,1410,2.35003069951523,0.001953125
1786718735.7738268,19.520000809999942,90,1410,2.35003069951523,0.001953125
1786718735.798496,19.540000850999945,90,1410,2.3502476484833608,-0.001953125
1786718735.813833,19.560000874000025,90,1410,2.3502476484833608,-0.001953125
1786718735.8364427,19.580000952999967,90,1410,2.3452186313079153,-0.001953125
1786718735.857138,19.60000064299993,90,1410,2.3452186313079153,0.0
1786718735.873882,19.620000999000013,90,1410,2.3452186313079153,0.0
1786718735.8978038,19.64000113299994,90,1410,2.350011437327936,0.0
1786718735.9138427,19.66000095200002,90,1410,2.350011437327936,0.0
1786718735.9371924,19.68000066000002,90,1410,2.3550854194786837,0.0
1786718735.9571295,19.700001016999977,90,1410,2.3550854194786837,0.0
1786718735.9738357,19.720000853999977,90,1410,2.3550854194786837,0.0
1786718735.998557,19.740001396000025,90,1410,2.3598773447849624,0.00390625
1786718736.0132322,19.760000975000025,90,1410,2.3598773447849624,0.00390625
1786718736.037154,19.78000099799999,90,1410,2.3649521487402296,0.00390625
1786718736.0554507,19.800001133000023,90,1410,2.3649521487402296,0.001953125
1786718736.0738485,19.82000115599999,90,1410,2.3649521487402296,0.001953125
1786718736.0984786,19.840000697999926,90,1410,2.3699802022190397,-0.001953125
1786718736.113824,19.860000813999932,90,1410,2.3699802022190397,-0.001953125
1786718736.137153,19.880001207999953,90,1410,2.369743193508498,-0.001953125
1786718736.157111,19.900001212999996,90,1410,2.369743193508498,-0.00390625
1786718736.1738987,19.920000792999986,90,1410,2.369743193508498,-0.00390625
1786718736.1982727,19.940000853000015,90,1410,2.3699802022190397,0.0
1786718736.2138329,19.96000139499995,90,1410,2.3699802022190397,0.0
1786718736.237182,19.980000808,90,1410,2.3699802022190397,0.0
1786718736.2571378,20.000000978999992,105,1395,2.3699802022190397,0.0
1786718736.273916,20.020001373000014,105,1395,2.3699802022190397,0.0
1786718736.2981653,20.040000840999937,105,1395,2.364715580254739,0.00390625
1786718736.3138394,20.060001049999983,105,1395,2.364715580254739,0.00390625
1786718736.3366387,20.080000722000023,105,1395,2.3695729137876356,0.00390625
1786718736.3564785,20.100000670999975,105,1395,2.3695729137876356,0.005859375
1786718736.3738437,20.120000971999957,105,1395,2.3695729137876356,0.005859375
1786718736.3982723,20.14000134799994,105,1395,2.384893517828459,0.00390625
1786718736.413847,20.16000111200003,105,1395,2.384893517828459,0.00390625
1786718736.4365115,20.180001264999987,105,1395,2.404663888853918,0.00390625
1786718736.4564836,20.200001251999993,105,1395,2.404663888853918,0.009765625
1786718736.4738452,20.220001034999996,105,1395,2.404663888853918,0.009765625
1786718736.4981954,20.240001335999978,105,1395,2.439175962540361,0.01171875
1786718736.5138578,20.260000970999954,105,1395,2.439175962540361,0.01171875
1786718736.536521,20.280001012999946,105,1395,2.4789370515493374,0.01171875
1786718736.5560439,20.300001092000002,105,1395,2.4789370515493374,0.01953125
1786718736.5739176,20.32000102300003,105,1395,2.4789370515493374,0.01953125
1786718736.5981863,20.34000112000001,105,1395,2.533387996291765,0.021484375
1786718736.6138313,20.360001328999942,105,1395,2.533387996291765,0.021484375
1786718736.636617,20.380001612,105,1395,2.5927506046326982,0.021484375
1786718736.6565745,20.400001282999938,105,1395,2.5927506046326982,0.025390625
1786718736.6738634,20.42000078800004,105,1395,2.5927506046326982,0.025390625
1786718736.6981585,20.440001107999933,105,1395,2.6672164489185946,0.02734375
1786718736.7138371,20.46000131699998,105,1395,2.6672164489185946,0.02734375
1786718736.7365427,20.480001080999955,105,1395,2.7462875746409736,0.02734375
1786718736.756495,20.50000093799997,105,1395,2.7462875746409736,0.033203125
1786718736.7738326,20.520000979999963,105,1395,2.7462875746409736,0.033203125
1786718736.7981458,20.540000669999927,105,1395,2.835493928613971,0.033203125
1786718736.8139415,20.560001175000025,105,1395,2.835493928613971,0.033203125
1786718736.835807,20.58000069900004,105,1395,2.9246805063826855,0.033203125
1786718736.8558998,20.600000888999944,105,1395,2.9246805063826855,0.03515625
1786718736.8738508,20.620000913000013,105,1395,2.9246805063826855,0.03515625
1786718736.8975306,20.640001509999934,105,1395,3.028775910101956,0.037109375
1786718736.9138525,20.660000700999944,105,1395,3.028775910101956,0.037109375
1786718736.9358928,20.680001057000027,105,1395,3.127696072920287,0.037109375
1786718736.955809,20.70000100699997,105,1395,3.127696072920287,0.0390625
1786718736.9738524,20.72000080800001,105,1395,3.127696072920287,0.0390625
1786718736.997246,20.740000960999964,105,1395,3.236645812926781,0.04296875
1786718737.0138574,20.760001374000012,105,1395,3.236645812926781,0.04296875
1786718737.0360415,20.78000124999994,105,1395,3.3455935651238633,0.04296875
1786718737.0561945,20.80000127400001,105,1395,3.3455935651238633,0.041015625
1786718737.073859,20.820001038999976,105,1395,3.3455935651238633,0.041015625
1786718737.0976255,20.84000072999993,105,1395,3.46453564768035,0.044921875
1786718737.1138294,20.860000938999974,105,1395,3.46453564768035,0.044921875
1786718737.135849,20.88000070399994,105,1395,3.588387423056929,0.044921875
1786718737.155845,20.900000673000022,105,1395,3.588387423056929,0.04296875
1786718737.17383,20.92000089999999,105,1395,3.588387423056929,0.04296875
1786718737.1974835,20.940001053999936,105,1395,3.707210402479461,0.044921875
1786718737.213839,20.960001059999968,105,1395,3.707210402479461,0.044921875
1786718737.235875,20.980000768999957,105,1395,3.8410862521595845,0.044921875
1786718737.2558298,21.00000129299997,105,1395,3.8410862521595845,0.046875
1786718737.2738442,21.020001447000027,105,1395,3.8410862521595845,0.046875
1786718737.2975168,21.040000693000025,105,1395,3.9700902704728946,0.05078125
1786718737.313844,21.06000075399993,105,1395,3.9700902704728946,0.05078125
1786718737.3352656,21.080001056000015,105,1395,4.103662471836941,0.05078125
1786718737.3558345,21.10000104300002,105,1395,4.103662471836941,0.046875
1786718737.373847,21.120000733999973,105,1395,4.103662471836941,0.046875
1786718737.397655,21.14000066599999,105,1395,4.237523876044037,0.05078125
1786718737.4138212,21.160001078999926,105,1395,4.237523876044037,0.05078125
1786718737.435869,21.18000082499998,105,1395,4.376411535090057,0.05078125
1786718737.4558272,21.20000099699996,105,1395,4.376411535090057,0.048828125
1786718737.4738646,21.220000854999967,105,1395,4.376411535090057,0.048828125
1786718737.4975858,21.240000841999972,105,1395,4.514993558574446,0.046875
1786718737.5138288,21.26000080999995,105,1395,4.514993558574446,0.046875
1786718737.5358624,21.280000760999997,105,1395,4.6490280655224865,0.046875
1786718737.5558221,21.300000969999928,105,1395,4.6490280655224865,0.048828125
1786718737.573835,21.32000080900002,105,1395,4.6490280655224865,0.048828125
1786718737.5964084,21.34000103699998,105,1395,4.787916931266722,0.046875
1786718737.6138558,21.360000893999995,105,1395,4.787916931266722,0.046875
1786718737.6360948,21.38000101099999,105,1395,4.931683380909192,0.046875
1786718737.6559358,21.40000107200001,105,1395,4.931683380909192,0.044921875
1786718737.673886,21.42000128099994,105,1395,4.931683380909192,0.044921875
1786718737.6975892,21.440001324000036,105,1395,5.06555367092551,0.046875
1786718737.713847,21.460000959000013,105,1395,5.06555367092551,0.046875
1786718737.7358909,21.48000089100003,105,1395,5.194575017235735,0.046875
1786718737.7558208,21.500000951999937,105,1395,5.194575017235735,0.044921875
1786718737.7738078,21.520000846000016,105,1395,5.194575017235735,0.044921875
1786718737.7975228,21.540001167000014,105,1395,5.328105731964342,0.04296875
1786718737.8138216,21.560000746000014,105,1395,5.328105731964342,0.04296875
1786718737.8349266,21.580001177999975,105,1395,5.457124585645801,0.04296875
1786718737.8551593,21.600000776,105,1395,5.457124585645801,0.044921875
1786718737.8739052,21.620001336999962,105,1395,5.457124585645801,0.044921875
1786718737.8968425,21.640000916999952,105,1395,5.581295659620679,0.044921875
1786718737.913847,21.660001219000037,105,1395,5.581295659620679,0.044921875
1786718737.9356809,21.68000129899997,105,1395,5.705655823543054,0.044921875
1786718737.9551167,21.700001174000022,105,1395,5.705655823543054,0.044921875
1786718737.9738479,21.720001105999927,105,1395,5.705655823543054,0.044921875
1786718737.9969401,21.740001408000012,105,1395,5.834319745838144,0.044921875
1786718738.0138645,21.760000839999975,105,1395,5.834319745838144,0.044921875
1786718738.0356607,21.780000937999944,105,1395,5.9583236981843015,0.044921875
1786718738.0551527,21.800000963000002,105,1395,5.9583236981843015,0.041015625
1786718738.0739143,21.82000089500002,105,1395,5.9583236981843015,0.041015625
1786718738.0969138,21.840000974999953,105,1395,6.077507948972226,0.0390625
1786718738.1138625,21.860001444999966,105,1395,6.077507948972226,0.0390625
1786718738.1356719,21.88000100599993,105,1395,6.196260720669898,0.0390625
1786718738.1551054,21.900000826999985,105,1395,6.196260720669898,0.0390625
1786718738.1738598,21.920001018999983,105,1395,6.196260720669898,0.0390625
1786718738.196861,21.94000098799995,105,1395,6.301088193625247,0.03515625
1786718738.213835,21.960000734999994,105,1395,6.301088193625247,0.03515625
1786718738.2358134,21.980001741000024,105,1395,6.405397406299244,0.03515625
1786718738.2551684,22.00000098800001,105,1395,6.405397406299244,0.037109375
1786718738.2739089,22.020000882999966,105,1395,6.405397406299244,0.037109375
1786718738.2969406,22.040000814999985,105,1395,6.504443895544142,0.03515625
1786718738.3138642,22.060000747000004,105,1395,6.504443895544142,0.03515625
1786718738.3340898,22.08000077199995,105,1395,6.593595032213756,0.03515625
1786718738.3550572,22.10000087100002,105,1395,6.593595032213756,0.02734375
1786718738.373871,22.120000765999976,105,1395,6.593595032213756,0.02734375
1786718738.3967693,22.14000084600002,105,1395,6.673308643937929,0.025390625
1786718738.413853,22.160000685,105,1395,6.673308643937929,0.025390625
1786718738.4349365,22.180000672999995,105,1395,6.757611457106805,0.025390625
1786718738.4548774,22.200000735000003,105,1395,6.757611457106805,0.0234375
1786718738.4732802,22.220000741000035,105,1395,6.757611457106805,0.0234375
1786718738.4961052,22.240001209999946,105,1395,6.831880673490446,0.025390625
1786718738.513288,22.260001309000017,105,1395,6.831880673490446,0.025390625
1786718738.5348299,22.280001167000023,105,1395,6.906585718502811,0.025390625
1786718738.5548098,22.30000083999994,105,1395,6.906585718502811,0.0234375
1786718738.573255,22.320000901999947,105,1395,6.906585718502811,0.0234375
1786718738.5960827,22.340001296999958,105,1395,6.971165593729921,0.0234375
1786718738.6132624,22.360001006999937,105,1395,6.971165593729921,0.0234375
1786718738.634929,22.380001160999996,105,1395,7.0307600255332545,0.0234375
1786718738.654871,22.400001129999964,105,1395,7.0307600255332545,0.01953125
1786718738.6733305,22.420001043999946,105,1395,7.0307600255332545,0.01953125
1786718738.6960788,22.44000116099994,105,1395,7.085510553735247,0.013671875
1786718738.7132668,22.460000888999957,105,1395,7.085510553735247,0.013671875
1786718738.7348201,22.48000126599993,105,1395,7.12995591973754,0.013671875
1786718738.7548442,22.50000077200002,105,1395,7.12995591973754,0.015625
1786718738.7732592,22.52000099999998,105,1395,7.12995591973754,0.015625
1786718738.7960634,22.540001155000027,105,1395,7.169834491225458,0.013671875
1786718738.813253,22.56000119800001,105,1395,7.169834491225458,0.013671875
1786718738.8344033,22.580000852000012,105,1395,7.209682957554662,0.013671875
1786718738.8547723,22.600001118000023,105,1395,7.209682957554662,0.01171875
1786718738.8732057,22.620001530999957,105,1395,7.209682957554662,0.01171875
1786718738.8959792,22.640000981999947,105,1395,7.239675323632326,0.01171875
1786718738.9131262,22.660000803000003,105,1395,7.239675323632326,0.01171875
1786718738.9346485,22.680000939000024,105,1395,7.269245933266404,0.01171875
1786718738.9546242,22.700000814999953,105,1395,7.269245933266404,0.005859375
1786718738.973002,22.720000691999985,105,1395,7.269245933266404,0.005859375
1786718738.9957738,22.740001049999933,105,1395,7.288958918397583,0.005859375
1786718739.0129616,22.760001353000007,105,1395,7.288958918397583,0.005859375
1786718739.034508,22.780001099999936,105,1395,7.299270704188984,0.005859375
1786718739.054447,22.80000082899994,105,1395,7.299270704188984,0.001953125
1786718739.0728827,22.820000964999963,105,1395,7.299270704188984,0.001953125
1786718739.0956137,22.840000842999984,105,1395,7.309127253538634,0.0
1786718739.1128066,22.86000079400003,105,1395,7.309127253538634,0.0
1786718739.134363,22.88000109699999,105,1395,7.313970400655364,0.0
1786718739.1542947,22.900000974000022,105,1395,7.313970400655364,0.001953125
1786718739.1729467,22.92000142500001,105,1395,7.313970400655364,0.001953125
1786718739.195499,22.940001080000002,105,1395,7.3187828697626856,0.0
1786718739.212819,22.960000901999933,105,1395,7.3187828697626856,0.0
1786718739.2342198,22.980000926999992,105,1395,7.3139393882259185,0.0
1786718739.254231,23.000000934000013,105,1395,7.3139393882259185,0.0
1786718739.2729223,23.020001459000014,105,1395,7.3139393882259185,0.0
1786718739.2953024,23.040001076999943,105,1395,7.323795685454229,0.0
1786718739.3128257,23.06000067599996,105,1395,7.323795685454229,0.0
1786718739.3346088,23.080001145999972,105,1395,7.323795685454229,0.0
1786718739.354053,23.10000133799997,105,1395,7.323795685454229,-0.001953125
1786718739.3728411,23.120001159000026,105,1395,7.323795685454229,-0.001953125
1786718739.3952549,23.140000869999994,105,1395,7.329233842076661,0.00390625
1786718739.412856,23.16000102499993,105,1395,7.329233842076661,0.00390625
1786718739.4345746,23.18000129099994,105,1395,7.33909031391056,0.00390625
1786718739.4544554,23.20000079700003,105,1395,7.33909031391056,0.001953125
1786718739.4728684,23.220001378000006,105,1395,7.33909031391056,0.001953125
1786718739.495657,23.240000699999996,105,1395,7.3439340578261465,0.001953125
1786718739.5128176,23.26000085499993,105,1395,7.3439340578261465,0.001953125
1786718739.5345767,23.28000087999999,105,1395,7.348777729669223,0.001953125
1786718739.5544896,23.300000904999933,105,1395,7.348777729669223,0.0
1786718739.572793,23.320000985999968,105,1395,7.348777729669223,0.0
